Delta,Theta,Alpha,Beta,Gamma,Attention
1.6852557569,3.34591937174,1.00792116054,1.915852496,0.556990839397,1
1.54457136312,3.84757187932,0.96543249095,1.55149067737,0.439802925788,1
1.36494839075,3.22566781786,0.985392127705,1.19357359449,0.371391708873,1
1.39227708765,2.48788032346,1.38451144941,1.33174169215,0.448229190647,1
1.69612676557,1.80137339081,1.99982944879,1.80899949336,0.604761704151,1
2.52115975594,1.65530660586,1.87981097454,1.79500507339,0.608491460079,1
3.46985135215,1.82702186546,1.33848718136,1.30462470764,0.475866444294,1
2.8032133659,1.44527220857,0.653081110189,0.65314893388,0.254531855662,1
2.17692146902,1.27067327315,0.402548971445,0.431054265309,0.160734650856,1
1.75183459642,1.45926091328,0.394433796031,0.435147716018,0.134801675543,1
1.54273630283,2.00328712741,0.566674690535,0.580122206736,0.150658521386,1
1.388264349,2.58401375065,0.823099168146,0.767821626267,0.187996649396,1
1.45585416714,3.10362469001,1.08599415754,0.981497054055,0.256898775535,1
1.49135558408,2.49744381612,0.885972811483,0.86064115154,0.268686410982,1
2.409267283,1.90187732926,0.600330051597,0.733632328315,0.292777430894,1
2.52139297862,0.899362657933,0.2323253199,0.385901316716,0.186184169759,1
2.51670198982,0.606251860485,0.149604026241,0.292069721443,0.135639887293,1
2.25916093511,0.516270315284,0.151100968452,0.305513343344,0.115652959961,1
2.32870437263,0.691234312458,0.232085471363,0.484529159658,0.143058102303,1
2.56926679136,1.3050594587,0.463502676092,0.981115214641,0.235204846557,1
2.87985541927,2.87888784155,1.0364832661,2.19989389895,0.495376456179,1
1.42825616195,2.48798663404,0.888080319464,1.80943393098,0.449484581511,1
1.29123777811,2.63846286126,0.868134694687,1.65009983274,0.502122156693,1
1.9719507612,3.44629424453,0.990425265408,1.67114094334,0.665429407669,1
2.61279754546,3.09143305269,0.753294186521,1.13049411613,0.606471221408,1
2.11940200353,1.32768057531,0.30173373801,0.40449392541,0.277018773594,1
2.15330358189,0.714965346553,0.178175276968,0.216861265603,0.155368941037,1
2.32975836324,0.541522396891,0.152646840743,0.17965374465,0.109850914661,1
2.39793877582,0.524478167737,0.153983521244,0.194668889166,0.096153669675,1
2.34819361952,0.583303718809,0.175989952955,0.263916065013,0.10788355635,1
2.17100831488,0.646907488643,0.24077063381,0.397912011814,0.147234993436,1
2.5357490766,0.872137284617,0.46864963282,0.700267897903,0.265635903195,1
2.46093106586,0.964993876648,0.686206298186,0.693381145786,0.306899253428,1
2.15941329664,1.0714534328,0.81897162245,0.437400634931,0.224255318632,1
2.86664361433,1.87939164507,1.23695259119,0.376771932137,0.183897532653,1
3.18587466226,2.55999311363,1.4022393827,0.348503891356,0.137519675635,1
2.7475508994,2.62277458623,1.22347867385,0.308555645647,0.0999151459282,1
2.05971260845,2.36815245501,0.929974237793,0.261150530911,0.079015298518,1
1.47207215808,2.15144153229,0.708821622364,0.231925309007,0.0736092570582,1
1.18037346426,2.37335317126,0.66540980383,0.274998226028,0.0901507877875,1
1.07407884132,2.73926790761,0.740802463827,0.394061788343,0.115827963258,1
1.67208583389,3.04797664563,0.95696853257,0.604136949942,0.145033227863,1
2.40215358084,1.97337331422,0.785019929129,0.518627582384,0.106851799303,1
2.82594262079,1.27479237378,0.573139942223,0.357381139801,0.0710579171913,1
3.32528179081,1.21831077373,0.518545680619,0.298593232457,0.0620136128933,1
3.65255121143,1.38494537283,0.534721816334,0.297477702321,0.0653945638721,1
3.90474341785,1.65415366071,0.607548668244,0.352252146274,0.0838225491234,1
3.29274564561,1.48138897016,0.555401432136,0.357313842579,0.0969674546602,1
2.75131304726,1.02386367966,0.429743173778,0.335102844866,0.109322816228,1
3.17134955227,0.719026063742,0.37963707939,0.409366421644,0.152395944637,1
2.95947982483,0.55729970066,0.323450352215,0.548228632535,0.183779806392,1
2.93454876472,0.977401455605,0.444550723243,1.0864710207,0.297342630393,1
3.55906879872,2.36977107959,0.875120785709,2.81286880835,0.659506502827,1
2.33233407002,2.41086477241,0.995479737047,3.12427996272,0.688175765993,1
2.30974471569,2.88701952437,2.06906252656,4.08808585214,0.916694527718,1
2.25679229304,3.60125279269,4.30705335091,4.7666325104,1.1886917688,1
1.42959457932,2.90647898088,4.57484974571,3.12649630249,0.991727782027,1
1.21735886854,2.58403868572,4.38536420436,2.2671526771,1.06636836761,1
1.62399007492,2.35810495699,3.65819830667,2.03856038508,1.39163444963,1
2.27189797994,2.15063005474,2.31762939299,1.94480980958,1.56985317035,1
2.40824095499,2.12056363528,1.28995345141,1.53804780201,1.24384630541,1
2.3204107579,2.47183818138,1.08019300651,1.15481637385,0.861977384089,1
2.42965560104,2.97070102491,1.21399793146,0.999136749328,0.650277966271,1
2.38020106567,2.87340554054,1.17546719731,0.936950048039,0.505891249317,1
2.37919648584,2.45715934752,1.00906797981,1.0302693079,0.490224150721,1
2.36206343585,1.8709589892,0.753899662823,1.23072638838,0.609058255846,1
2.3972639336,1.41452748769,0.630010829636,1.63986320207,0.974878528548,1
2.39610594169,1.50777787457,0.939132240045,2.42776855699,1.67633596579,1
2.26043950056,2.67515068453,1.84778712327,3.6916332565,2.49753922715,1
1.51515699027,2.70734810791,1.65574696365,3.11576030484,1.7830287357,1
2.07220735548,2.72800007245,1.50011269108,2.98182865801,1.41947915696,1
2.26387658061,1.83298119912,1.11519896423,1.77372388203,0.729753837596,1
2.06706847021,1.20151301699,1.05735439033,0.900979320866,0.278857055723,1
2.2507114251,1.25148735203,1.23284939484,0.685833937595,0.140742627231,1
2.54641419272,1.47195547142,1.37909741331,0.644705931051,0.0986143918794,1
2.79177649273,1.66807361408,1.4333359095,0.634691962296,0.0920082849264,1
2.93295271755,1.78135386312,1.42404018772,0.624254446896,0.114545863247,1
2.93105237405,1.7328676959,1.41955735834,0.647894934553,0.195848192854,1
2.67391139371,1.45788223639,1.60069130799,0.897021146546,0.448274512817,1
2.25390891515,1.11391071696,2.63507785543,2.1523615003,1.28332980359,1
2.15715584697,0.936096511126,3.78239681956,4.55333388143,2.66860422807,1
1.89516683253,1.1411838492,3.68905390208,4.90131604121,2.83149224917,1
1.86969884307,1.10986906194,3.96810030318,4.17344876512,2.31331838193,1
1.42317706984,1.15357681055,3.95966592547,3.79904022166,1.7401502161,1
0.866017289304,1.3188486423,2.77019494361,3.36577464377,1.23650406354,1
0.820980316071,2.23136171101,2.25513803322,3.82999680881,1.29652481491,1
0.97216493172,3.23900145328,1.8145071378,3.83359344511,1.3363720207,1
1.06496903642,3.25900177828,1.4215667623,2.85402035226,1.07863970831,1
1.16192972497,2.79988311062,1.32920549386,2.02237666489,0.844816017699,1
1.3618872628,2.35699662555,1.43949322921,1.67682848951,0.796012460411,1
1.9442967689,2.32868403324,1.79259348738,1.98257470004,1.13070839347,1
2.97049403007,2.63590953046,2.02721261296,2.62724599788,1.85735720544,1
3.35244431426,2.38175165769,1.70649831937,2.54977409295,1.98524396657,1
3.60884214095,2.318149193,1.95653934868,2.85062076185,1.90933227532,1
3.69667060528,2.49736271665,3.06140353429,3.68848575331,1.97630279027,1
2.5397768906,2.13019235396,3.58159609874,3.55741467026,1.70300832173,1
1.49952420645,1.73770261846,3.35813182771,2.93145093516,1.4476338578,1
1.22743035174,1.8392363025,3.22611448328,2.90032285486,1.51505629246,1
1.14241656414,2.58618231367,2.29912108244,3.15105286896,1.47297178621,1
1.11046006963,4.54426716122,1.68286652082,4.10531342612,1.52794655146,1
0.586263410263,4.16888013681,1.00421570517,2.98794509464,0.961777119292,1
0.377351536299,3.5071287696,0.889497304182,2.18316933187,0.722398787321,1
0.45278079663,3.24935169053,1.11861583146,2.05999106747,0.84908624711,1
0.807682647399,2.68833686499,1.48459514003,2.33911948341,1.29147568887,1
1.92479728648,2.18025971688,2.16181634257,3.60531215131,2.32839623666,1
2.62538565854,1.3786051343,2.04682350682,3.62799904199,2.4273164308,1
2.4838870701,0.981909879036,1.5960323777,2.71286473296,1.85245430131,1
2.58006717743,0.991287203111,1.61321163014,2.64382973473,1.76650464382,1
2.48106178477,1.30577551908,1.7609330572,3.07228229372,1.81561481292,1
2.65195406703,2.3548261711,2.35017525401,4.21247477611,2.18108673027,1
2.56333604653,3.00743719853,2.5136776709,3.99537946437,2.03732598927,1
3.3934997362,3.74518003491,3.25916078181,4.10006631519,2.2711123224,1
3.37024297654,2.98050500776,3.32114327394,3.30926267934,1.99388322194,1
3.14369389782,2.34749034998,3.58465245758,3.19584925831,1.93147856037,1
2.67309375145,2.18293754831,4.00977534403,3.50008500057,2.12952493191,1
2.19953773141,2.93618282881,4.92420570418,4.43017497095,2.96466111191,1
0.758575950269,1.9810906315,2.82908516681,2.74971007609,2.02319626561,1
0.499102202101,1.83724637647,2.4469210087,2.83456885162,1.96533019015,1
0.697217569268,2.32378105974,3.23939323025,4.37440750208,2.67533610145,1
1.22259356215,2.77150846963,4.37359315128,6.48760936108,3.61133053691,1
1.98375840263,2.37375050383,4.51442136159,7.19221927608,3.74304917064,1
3.53811317617,1.82430367206,4.31767908824,7.15975024909,3.4139399845,1
3.73948260105,1.00416424712,2.80730566423,4.40964271737,1.73777087408,1
3.91387013587,0.907456187574,2.55271756154,3.5195463357,1.07334471042,1
4.68670090132,1.21326830474,3.31464029489,4.0248778208,1.03440199441,1
4.57360039989,1.53820309846,4.06016416196,4.43097603989,1.15228958845,1
3.24052900851,1.62011041322,4.09369347831,4.27593280791,1.33185670723,1
2.34093857495,2.27085996975,4.66552540462,5.21568302296,2.04187602029,1
1.50549724629,2.94841031367,4.29396263958,5.80029689181,2.6055273398,1
1.17691663746,3.27824334987,3.63963196127,5.92675860952,2.74651143308,1
1.22388134655,3.14317025536,3.18316702669,5.89289491478,2.70023624882,1
1.43718010477,3.15935057744,2.77622556642,5.89259823743,2.60047295463,1
1.71580094038,3.55621861013,2.50639255946,6.06279717244,2.53837505297,1
1.72112969171,3.54949695557,2.08297875769,5.40009987796,2.11636262409,1
1.75343508518,3.45935472851,1.91210701893,5.01084822084,1.83635440545,1
1.9793716582,3.07762684337,1.87603570767,4.99760459505,1.74657779971,1
2.18308633581,2.15042935497,1.73777084248,4.92298570582,1.67273218372,1
2.40592864741,1.39569001492,1.93564468971,5.46138942229,1.80093884786,1
2.46307573408,0.917221168568,2.58668103338,6.31712986946,2.10162521241,1
1.558881331,1.13301753989,3.42950010561,10.6935308786,14.3946937817,1
2.25960365214,2.59309274816,5.96887073057,18.4700303393,29.5269896334,1
2.96524904168,3.5334787508,7.57116143296,24.2721357627,40.2529452725,1
3.62222317231,4.01537742344,8.38770085735,27.0712766252,45.4033113167,1
4.27910238506,4.36411880356,8.94807061453,28.9383817052,48.8314272268,1
4.92942307542,4.55976539841,9.18706972788,29.7288194282,50.4032810852,1
5.16191035257,4.17431416108,8.2783682704,26.7485362625,45.5416861952,1
4.83915536029,3.16331372151,6.17971845441,19.7891514553,33.8226758457,1
4.0380694271,1.74133796867,3.42819272908,10.4834624886,17.9151336491,1
2.687470249,0.532857866986,1.19872445452,2.88432489053,4.69136334919,1
1.52085542396,0.115559526483,0.383107500381,0.280095759932,0.114434779592,1
1.55475176098,0.178168865498,0.615726713336,0.370611995453,0.158651455745,1
1.60592271558,0.266746217943,0.893583174042,0.465755875365,0.18406327937,1
1.70892860254,0.531858855313,1.20890298947,0.638064667768,0.242150769559,1
1.89742558818,1.0148993423,1.35892271295,0.861799132825,0.383408748823,1
2.38662726775,1.79653153662,1.41556250402,1.31687419643,0.732376415188,1
3.43543987924,2.86195654754,1.67966475648,2.50211476836,1.55615571317,1
2.8650523914,2.11732615359,1.38589695052,3.06344765504,1.79310542485,1
2.43049715987,1.69081575933,1.54706106259,4.25741007901,2.14100775928,1
2.17165413345,1.9942007572,2.24816351266,6.1423967311,2.6804145492,1
2.08560672439,2.35856567518,3.33903601043,7.23309264847,3.05032333941,1
2.42028193375,2.58033103864,4.71220686476,7.93740740999,3.58551443811,1
2.19895375035,2.03020197246,4.69660263283,6.6446115112,3.3944010308,1
2.07382650491,1.7871850311,4.36073523803,5.97286847255,3.59924401718,1
1.92159471835,1.4679673195,3.18643248705,4.90500145496,3.51879816345,1
1.97689175736,1.31760166757,2.51092281419,4.24886314518,3.46248276938,1
2.209407109,1.53139639404,2.88099757514,4.37663358134,3.61732375486,1
2.33369240658,1.89106117565,3.5881464713,4.54457954804,3.70315146211,1
2.23245747528,2.21414689291,4.03679310513,4.48710754377,3.68404033446,1
1.9643834392,2.6405502287,4.32940492658,4.57976350314,3.73809081565,1
1.26489958528,2.96733747737,3.8087088777,4.29375972667,3.21704944385,1
0.615461595132,2.95082376088,2.68033675588,3.54313958715,2.23027498746,1
0.575523583397,3.57166331882,2.36319708553,3.7325378234,1.95356373531,1
0.584993890764,3.0114109621,1.84180144462,3.05586378825,1.3591575866,1
0.746883429675,3.07151118707,2.73745891902,3.57546337721,1.42319112595,1
1.06936534693,3.53916146773,5.62144575418,5.43512577984,2.05975549284,1
1.38085363344,2.62404653144,5.70564749141,4.97505116958,1.80337743822,1
2.16938592607,2.38351649855,4.45029165693,4.21831957878,1.47720282216,1
3.02191742646,2.45586711184,3.25409306307,3.6825577538,1.30223124191,1
2.79552785638,1.79153261561,1.99239467719,2.56866284937,0.976714122356,1
2.58769614458,1.26052070431,1.6265972963,2.12620535831,0.873618400991,1
2.536642483,0.898134096446,1.84983033168,2.1598710761,0.925828544131,1
2.39220219022,0.739805697203,2.32768861165,2.41077754928,0.998856914446,1
1.79492812997,0.884884033872,2.38305317227,2.22990167295,0.871023910972,1
1.39401603167,1.18516065495,2.31145929599,2.01385183418,0.781610532052,1
1.31751070589,1.32990487326,2.38293046258,1.9894669493,0.849269149152,1
1.74007308594,1.42384603334,2.89661153768,2.3564351885,1.21019085678,1
2.03898589312,1.06150355605,2.79058401152,2.26357227466,1.49550939134,1
2.19638352482,0.739131814384,2.54778459936,2.24503720502,1.76795443337,1
2.5734090299,0.765750605585,2.94075507054,3.49089294902,2.45518927936,1
1.90120205134,0.755364546865,2.64458289215,4.62207068606,2.37374948346,1
1.51774452195,1.01122971084,2.83219954753,6.61026219746,2.6560427067,1
1.35369281013,1.34590395606,3.1645535868,8.76403046002,3.29132596145,1
1.23410457229,1.38915634403,2.97369579443,9.19182749197,3.70287326036,1
1.4687820476,1.56077900226,2.92644267913,10.1298721538,4.59689660374,1
1.60981249434,2.02226957008,2.58265451019,10.2183881542,5.05657538849,1
1.50077798884,2.43851944351,2.19615356992,9.04408081606,4.98774880047,1
1.12476390818,2.16155376562,1.69560288706,6.15522111971,4.22895136524,1
0.867442391358,1.78223656195,1.46222424238,4.26400700469,3.86957971989,1
0.779123980867,1.44227384942,1.45548468865,3.68934582212,3.78607775859,1
0.848851081638,1.28186333215,1.49921962997,4.00134538676,3.52048717688,1
0.953784391785,1.39439373253,1.45261496484,4.08546987674,2.89188865519,1
0.923492647299,1.59383270827,1.25498857298,3.3811156479,2.10428458126,1
0.807516740508,1.76650561933,1.02029178122,2.5320907749,1.60607234784,1
0.633024974964,1.81120907035,0.756960337321,1.9152340398,1.36598271005,1
0.531721643831,1.89791925256,0.61976930321,1.89810576418,1.44260764145,1
0.573321190032,2.00167043945,0.605492915468,2.35417801394,1.73581767965,1
0.972173568208,2.26655459639,0.791208230215,3.31631601722,2.28966228653,1
1.312029413,1.96235272286,0.852955732627,3.18876985389,2.07242249195,1
1.92047028018,2.22280908928,1.12406922475,3.66423954484,2.2047489675,1
2.47980685843,2.65428168654,1.40219620922,4.40715353854,2.37457080068,1
2.48482800154,2.84141467189,1.45907185028,4.88242439135,2.30456202036,1
2.02382532742,2.95343746952,1.41511768786,5.33588141754,2.28043231246,1
1.43577489632,2.95625786912,1.46390733454,5.87378023729,2.44306658601,1
1.21622670055,2.85748877412,1.79758769879,6.79625500754,2.92662804333,1
1.24532991088,2.37890111151,2.20959747296,6.81977449437,3.13687354438,1
1.61606886234,2.10548375486,3.47968215662,5.61434390937,2.75546264922,1
1.73333209219,1.84859511699,4.21255819119,3.13891578877,1.57496226703,1
1.86447654282,1.74685717427,4.37260146135,2.08310415934,1.02152296982,1
1.97404124473,1.5897409554,4.14678064265,1.78908461946,0.832433829356,1
1.99389137336,1.38472376682,3.68415362305,1.86642481208,0.831436388595,1
1.86133369481,1.12419358975,3.05750531561,2.24306387612,0.972061140359,1
1.61239701452,1.02084077089,2.65815185939,3.02759229599,1.33207698217,1
1.63955160846,1.59680992744,3.26561327077,4.7087757247,2.2460564829,1
1.33957003866,1.74277626714,2.6845601188,3.73005504692,2.0221354573,1
1.79922056617,2.15999594581,2.88373256121,3.71529675155,2.22409072131,1
2.07259682795,2.04708068722,2.51178732055,3.28977667623,1.99849455901,1
1.99906576219,1.52973377654,1.62650413154,2.35944289874,1.31374909028,1
2.51657987663,1.4934893228,1.33031639417,2.17042189858,0.992088628288,1
3.57543957272,1.75860479883,1.52088868938,2.46548248787,0.870061083555,1
3.55258616169,1.51965308473,1.63221809525,2.21244074781,0.641008735519,1
3.17724530952,1.20939255386,1.83989383213,2.03399193769,0.60461339265,1
2.89272066957,1.00811103796,2.21442561674,2.20809426407,0.87996299945,1
2.47079514523,0.916883155509,2.50442736049,2.7010952059,1.51850263677,1
2.22438763645,1.3477187634,3.09545183078,4.24636480136,2.79996408699,1
1.98112259142,2.50017295506,4.19556193152,7.10404221524,4.19872992695,1
1.65338322175,2.98909675707,4.76990264981,8.37923813632,3.799156873,1
1.66354636619,2.48496411816,4.3078247724,7.42231928056,2.64796633744,1
2.2709777181,2.01966310316,3.55121700361,6.39887030612,2.18918361868,1
2.93038020635,1.67845568962,2.35980830598,5.17047247297,2.02198855476,1
2.92315872879,1.473159168,1.25333288138,3.96489350257,1.77456530678,1
2.32662975055,1.31708324861,0.696722629258,2.94807237792,1.37730884985,1
2.05182180855,1.5392162027,0.70338503451,2.65833419313,1.23602116163,1
2.24421747155,2.32897601436,1.1262235626,2.99596649483,1.42349116925,1
2.35798603899,3.19712290273,1.78396085332,3.44524693602,1.72955161325,1
2.29468198259,3.33679278868,2.48356120407,3.93217041326,2.05856557321,1
2.03342709509,2.25375785106,2.58580237828,3.56882565233,1.93145320403,1
2.59399012185,1.950633713,3.22109481176,3.66788284807,2.14200318266,1
1.95199925086,1.75546166459,2.72627677652,2.64964768857,1.62147558639,1
1.31187547907,1.89729869053,2.5487957989,2.32147493664,1.43267765382,1
0.924104164026,2.3469399957,2.85342544427,2.65371119338,1.6315845595,1
0.784227941068,2.75987941502,3.15904512058,3.01773160711,1.93951580034,1
1.07143966792,3.37843481864,3.73081675757,3.4353143563,2.45317570657,1
1.51235175232,3.43188022024,3.92551232718,3.18440697232,2.5114624467,1
2.20931349525,3.30699741414,3.95857998597,2.94172833476,2.1773730055,1
2.68127391481,2.57559700642,3.12757835956,2.44234640594,1.3647512313,1
2.35301339359,1.60908884973,1.82678655063,1.74218755671,0.681950542214,1
2.26916473532,1.20055917124,1.32989258206,1.50242848941,0.485483879181,1
2.39322197474,0.996325902839,1.32692547263,1.53783463475,0.501559129413,1
3.12353037904,1.00280282428,2.08059889231,2.22180898369,0.787809115842,1
2.35629668502,0.571037017118,2.16270954516,2.19433432378,0.7891644955,1
1.78401520416,0.350600033029,2.10294526038,2.25619741296,0.768499633236,1
1.6456047786,0.344325745544,1.94643624916,2.35618026889,0.786595174424,1
1.86891555372,0.505614165715,1.77373312704,2.41814989116,0.876372249028,1
2.0541535545,0.84496543182,1.56622696775,2.4376021493,1.02743264401,1
2.00132522815,1.35967125226,1.39961275814,2.55164731847,1.23368395541,1
1.91583134284,2.08002132001,1.38617732727,2.81089470221,1.49534397435,1
1.73066301192,2.36360214856,1.29549441378,2.44151264398,1.4300269385,1
1.97691442813,2.868875161,1.62969072341,2.32164341083,1.52798609437,1
2.53963626005,3.83681145032,2.71196843651,2.75332867866,1.92874939027,1
2.41140271921,3.91072830333,3.60599197969,2.86288962494,1.90700603286,1
1.94309446971,3.06674276929,3.68944230689,2.48829197705,1.43664533526,1
1.71995560336,2.18295889577,3.2182430714,2.01300971761,0.985945763764,1
2.13973187027,2.02817590226,3.3613325648,2.09284842991,0.944693756873,1
2.65513257812,1.98710511764,3.33375238663,2.2596162237,1.07627718448,1
2.56289104588,1.57434549503,2.54500627681,2.09911241349,1.17469133164,1
2.56852665835,1.34667892713,1.96306113444,2.32804042486,1.54858277448,1
2.49090809214,1.11184937397,1.57614802575,2.76594562687,2.03119033943,1
2.56769309651,1.02521044288,1.41226663064,3.31800534331,2.43947820489,1
2.89796918194,1.12709952325,1.40903428925,4.01870635518,2.83927506919,1
3.11632509775,1.3041303147,1.47589940032,4.52751181332,3.07256187224,1
2.54748707332,0.970672131178,1.0911816,3.25866379771,2.16733584991,1
2.756158331,0.718147113856,0.823344164076,2.34772930192,1.47094643504,1
3.25369076592,0.612169572007,0.66311716907,1.98708250649,1.04188973262,1
2.35369528572,0.392235830405,0.399021552997,1.29940124385,0.548873029047,1
1.93123231871,0.317070836138,0.334804158091,1.1136362981,0.419251205427,1
1.67887134424,0.297723065854,0.372497517172,1.1101360533,0.44130018725,1
1.60416977428,0.406244249005,0.560755027082,1.35679135316,0.617959066144,1
1.70796959288,0.778268616942,0.977434222555,2.02507534573,0.995611073091,1
1.97369801176,1.57800541702,1.68094978692,3.42154058676,1.71203536191,1
1.79978750652,2.34882935708,2.26976298157,4.60554917239,2.434048194,1
1.1100132924,2.4143390863,2.21699262305,3.91680671903,2.2815804564,1
0.853591015174,2.32641566749,2.16807647373,2.5895444041,1.56480566762,1
0.992482655915,2.60820850865,2.35532702641,2.1936042062,1.21204938355,1
1.11633589774,2.66997830668,2.41054959074,2.04429204275,0.996752600205,1
1.26352800716,2.60813511405,2.46476657432,2.03430769765,0.890383372859,1
1.64668787143,2.45906007958,2.66899542099,2.18241368214,0.880587920624,1
2.51247308462,2.38672089455,3.15233313926,2.56357375775,1.00708771866,1
3.4494024998,2.19748124878,3.25707604367,2.70294185966,1.12557603871,1
3.57097786484,2.16178680397,2.35377630616,2.18766694269,0.939887711347,1
3.0766505683,1.98953290307,1.38223140534,1.4916764569,0.568100805891,1
3.00992410099,1.86334864353,1.03768860948,1.19874657573,0.39847742606,1
2.89250517319,1.6032719306,0.860861927953,0.983006041995,0.321768175817,1
2.64689939411,1.23022396516,0.746346459126,0.805485240327,0.300432634006,1
2.40870178766,0.926333389375,0.733004154818,0.73462573065,0.348391953096,1
1.85850121548,0.583093748327,0.672158422413,0.655306482756,0.387022355045,1
1.70157727396,0.60976153522,0.563759396527,0.605585108909,0.399441127393,1
2.54928963107,0.970160397606,0.377165535817,0.483516079728,0.369247015068,1
3.78900450039,1.29077202946,0.286681287838,0.371029464242,0.344517275089,1
3.90688780902,1.29808722578,0.226290666883,0.261840944044,0.260593549349,1
3.14294867901,1.16257816954,0.222312849165,0.17962797457,0.155093678977,1
2.97411687619,1.23956161704,0.228834006117,0.142225257228,0.0930221038772,1
3.42690730066,1.43578652862,0.230055315926,0.132555196832,0.0632777079961,1
3.56791717645,1.43360941826,0.204950216533,0.130516370361,0.046667862569,1
3.55638353129,1.37096355943,0.215830998749,0.159551252369,0.0467124772518,1
3.48851956234,1.38461799858,0.31891074383,0.240022510767,0.0661826487602,1
3.49017140052,1.60252228598,0.603517701065,0.427838044076,0.126993371077,1
3.14000299698,2.04471904376,1.05430078639,0.720102893976,0.250808889888,1
2.60316529106,2.44821496716,1.17513291203,0.928864223786,0.373755613455,1
2.91402513902,2.83475977922,1.21882534766,1.27679518277,0.493142464846,1
3.33678701132,2.72703338577,1.4994642917,1.7652222733,0.593776657667,1
3.44834212934,2.13563947729,2.0421456285,2.41960518687,0.837319383434,1
2.19290989474,1.20602316145,2.06904880252,2.35759719423,1.06636706038,1
1.5281067858,1.07576948896,2.37120368957,2.64287749705,1.65947402237,1
1.61636689813,1.70964578973,3.14985363662,3.55819839803,2.42363590303,1
2.31074570157,3.06579914874,4.20506541086,4.89114570468,2.75094462416,1
2.49695216831,3.7825191561,3.90947615426,4.67261666193,2.12628523576,1
1.78484207222,2.98417326839,2.29213091717,3.02853978718,1.22852725029,1
1.52745631688,2.66265456202,1.43770681685,2.52103577986,0.980785212997,1
1.70455998617,2.71081073212,1.0068407915,2.79108972108,1.05544450246,1
1.95186959862,2.61171459656,0.702966370115,2.96782227698,1.10369287079,1
2.01375699304,2.52022139114,0.650798251329,2.77702230583,1.03664198385,1
1.73964888229,2.68646763206,0.856107580712,2.48424870282,0.901197851145,1
1.25545159166,3.0239069028,1.15641923197,2.27097377883,0.765667390259,1
1.12228271671,3.99850925069,1.68572608682,2.68837431704,0.922074843938,1
0.937167757497,3.88115211637,1.72337570949,2.56076202672,1.11926600073,1
0.756491946072,3.20694236371,1.47250495874,2.25216758084,1.34783934898,1
0.555085175222,2.53841574553,1.42487014283,2.10443309465,1.51204642871,1
0.449359337013,2.23538811818,1.94978557092,2.12827716741,1.42306060148,1
0.52594203242,1.81469860462,2.58143743294,1.65652803324,0.83877713775,1
0.675022928136,1.61592749123,2.94287790662,1.27281875929,0.514338198064,1
0.865132892047,1.63877828569,3.09318663752,1.14871149205,0.478422452657,1
1.70315534552,2.00780488461,3.13764487853,1.26010939799,0.644781123901,1
2.25701835279,1.86630976575,1.31884075964,0.628121431691,0.414402173995,1
