delta,theta,alpha,beta,gama,Color
-47.5791655922,22.4704528406,-8.97120942425,17.5174206139,-1.17369688826,blue
-49.8415252898,24.2548371086,-5.81953016349,8.33706398201,5.61868550507,blue
-52.0699393738,25.5890391632,-2.25834636716,-0.715216820853,8.56442683264,blue
-54.2844964149,26.452151913,1.44537537847,-6.21000886962,11.3292820516,blue
-56.5073709363,26.8336254773,5.00367289625,-6.96601406057,10.8013734079,blue
-58.7627760632,26.7331840618,8.13315865223,-4.29547446255,1.2331242244,blue
-61.0769263585,26.1604814111,10.5814492304,-1.04477561558,-13.9024292428,blue
-63.4780154548,25.1345137483,12.1516308805,0.0333225036657,-20.7745732494,blue
-65.9962070086,23.6828222036,12.7221152791,-2.24261984165,-9.96289343257,blue
-68.6636345303,21.8405249511,12.259670292,-6.88153843673,10.2729152238,blue
-71.5144085215,19.6492194708,10.8240264477,-11.2843008707,20.6272063878,blue
-74.5846319166,17.1557940163,8.56328813227,-12.6591511859,11.6746793042,blue
-77.9124219905,14.4111899891,5.700390374,-9.52228954671,-5.55397064458,blue
-81.5379308838,11.4691610546,2.5118794924,-2.49302208064,-12.6528864278,blue
-85.5033565192,8.38507123273,-0.698873401482,5.98308813379,-5.0817180846,blue
-89.8529444379,5.21475963809,-3.63140638261,12.7604955913,4.19896300752,blue
-94.6329874058,2.01348702074,-6.01792687774,15.3743506508,2.63828210486,blue
-99.8918296189,-1.16502629269,-7.65007491249,13.0529539942,-5.68892761531,blue
-105.679884113,-4.26946794119,-8.39989447452,6.95850677628,-6.49840842344,blue
-112.04967501,-7.25170998329,-8.2327573147,-0.390340275896,4.4349759317,blue
-119.055914662,-10.067498071,-7.21072311295,-6.20280502346,14.3389759703,blue
-126.755619372,-12.6770514227,-5.48571000313,-8.50705624223,9.44344930739,blue
-135.208262141,-15.0455666778,-3.28289273043,-6.81571868449,-6.80902100019,blue
-144.475958515,-17.1436169053,-0.875851472746,-2.17400840851,-16.9717518813,blue
-154.623678222,-18.9474348155,1.44401981124,3.34645462872,-10.1447866636,blue
-165.719473351,-20.4390695138,3.40056933862,7.45934919996,5.68863651926,blue
-177.834716373,-21.6064119941,4.76466750629,8.46013773997,13.7721740882,blue
-191.044345921,-22.4430932088,5.3809331761,5.74756673583,7.6517679159,blue
-205.427119919,-22.9482641057,5.18611239469,-0.0388071812992,-3.45502278412,blue
-221.065871264,-23.1262661298,4.21680012058,-7.22807833468,-7.32369597846,blue
-238.047760551,-22.9862033019,2.60543722076,-13.5913701634,-2.62821868627,blue
-256.464528373,-22.5414382357,0.564815936763,-16.9966314774,1.94764333113,blue
6.39537943509e-07,6.39537943509e-07,6.66424649574e-06,0.00158542405692,0.00519867570258,red
6.03653049714e-06,5.96495737217e-06,5.90795902122e-05,0.0110777906901,0.0187503720312,red
2.63177574569e-05,2.55083758657e-05,0.000233211348543,0.0282233035042,-0.0202646312863,red
6.80874283148e-05,6.36961761945e-05,0.000500925898652,0.00886328043838,-0.192497143427,red
0.000100059204864,8.49902815753e-05,0.000385941165763,-0.146171102563,-0.258703160133,red
-8.96257556704e-06,-4.42046393152e-05,-0.00143505806153,-0.50241385243,0.315662675126,red
-0.000574723169694,-0.000625436191186,-0.00732081853808,-0.94058357021,1.29737912801,red
-0.00219543127045,-0.00219276219708,-0.0203958258105,-1.09127535383,1.10175055326,red
-0.00585052157767,-0.0055520510523,-0.0436915650777,-0.481728019643,-1.33310859198,red
-0.0129894938771,-0.0117789745843,-0.078787921726,1.12109389598,-4.02457286616,red
-0.0256023327371,-0.0221656267844,-0.124255855458,3.36907114152,-3.02921065747,red
-0.0462637436063,-0.0381110526508,-0.174327939878,5.26611175466,2.61830851319,red
-0.0781459756888,-0.0609586045654,-0.218269696076,5.51995545518,7.9511871423,red
-0.124999678011,-0.0917926503442,-0.240874376274,3.19922153989,6.26924902301,red
-0.191107808271,-0.131216646486,-0.224339668466,-1.63407883292,-2.84468091662,red
-0.281222259995,-0.179141297803,-0.151510385324,-7.68056175418,-11.2185133318,red
-0.400497849089,-0.234616133113,-0.0101536639919,-12.7449794964,-9.80087739591,red
-0.554439906972,-0.295736210378,0.202403545763,-14.5635472322,1.26164165666,red
-0.748872765707,-0.359640783261,0.475291568426,-11.7434409815,11.85317543,red
-0.989924558009,-0.422601787691,0.781940895563,-4.39008224464,11.9148066346,red
-1.28401428332,-0.480184050218,1.0807628954,5.82441554964,1.49349449123,red
-1.63781718288,-0.527444751301,1.31925592579,16.1466689927,-9.65044126372,red
-2.05818408182,-0.559138088776,1.44139942955,23.5515139621,-11.8693885374,red
-2.55200232432,-0.569904991616,1.39731388096,25.5642423448,-4.37174947242,red
-3.12599918706,-0.554444374328,1.15346207302,20.8917694104,5.47595292418,red
-3.78650013966,-0.507676911139,0.701337567945,9.8060092127,9.9776296515,red
-4.53916213722,-0.424921278479,0.0627175377467,-5.7244038874,7.16847605477,red
-5.38870310528,-0.302102250876,-0.709849936037,-22.204294242,0.290064843208,red
-6.33864516615,-0.136002362636,-1.53775915708,-35.1959863637,-6.23256253752,red
-7.3910851223,0.0754409176152,-2.32572783869,-40.3835533323,-9.25195343265,red
-8.54650414808,0.332798544858,-2.97448009119,-34.9736415157,-7.09299028144,red
-9.80362648205,0.634788415956,-3.39476846515,-18.9899874257,0.00492107832636,red
-11.1593322768,0.977913984937,-3.52048649521,4.15348420043,8.62234618068,red
-12.6086256242,1.35613602523,-3.31872977695,28.2626586907,12.7240636087,red
-14.1446557431,1.76061514789,-2.79514385949,46.1539078256,7.85900284008,red
-15.7587875367,2.17956310984,-1.99366339166,52.0634930924,-3.92831807206,red
