raw_data,attention
57,0
76,0
113,0
132,0
33,0
69,0
50,0
67,0
55,0
-7,0
23,0
10,0
-26,0
0,0
-17,0
-139,0
-130,0
-74,0
-34,0
-212,0
-353,0
-332,0
-377,0
-537,0
-530,0
-394,0
-487,0
-354,0
-169,0
-41,0
82,0
189,0
224,0
298,0
305,0
304,0
300,0
221,0
220,0
226,0
220,0
237,0
214,0
226,0
194,0
202,0
279,0
204,0
177,0
198,0
200,0
226,0
181,0
170,0
115,0
44,0
25,0
52,0
61,0
42,0
-97,69
-66,69
-83,69
-26,69
-24,69
26,69
49,69
6,69
38,69
152,69
155,69
176,69
194,69
203,69
264,69
221,69
252,69
219,69
87,69
-54,69
-13,69
-39,69
-68,69
70,69
102,69
36,69
-35,69
-186,69
-347,69
-766,69
-853,69
-759,69
-813,69
-676,69
-378,69
-342,69
-235,69
-145,69
-228,69
-37,69
42,69
67,69
187,69
285,69
336,69
308,69
282,69
259,69
66,69
12,69
-10,69
13,69
86,69
205,69
328,69
307,69
282,69
304,69
290,69
325,69
364,69
358,69
323,69
276,69
305,69
337,69
257,69
242,69
257,69
257,69
250,69
204,69
96,69
-213,69
-228,69
-260,69
-425,69
-467,69
-453,69
-260,69
-246,69
-149,69
41,69
122,69
184,69
160,69
224,69
285,69
356,69
427,69
435,69
316,69
208,69
156,69
-179,69
-220,69
-242,69
-161,69
-49,69
49,69
232,69
226,69
132,69
199,69
203,69
235,69
281,69
212,69
256,69
229,69
210,69
168,69
161,69
201,69
200,69
138,69
179,69
120,69
108,69
105,69
73,69
87,69
87,69
55,69
34,69
27,69
34,69
18,69
6,69
51,69
-4,69
43,69
45,69
24,69
132,69
81,69
96,69
102,69
59,69
65,69
72,69
107,69
102,69
10,69
20,69
25,69
-5,69
-5,69
-28,69
-84,69
-54,69
-34,69
-14,69
-36,69
-26,69
-41,69
-88,69
-44,69
-104,69
-151,69
-94,69
-90,69
-45,69
-52,69
-36,69
-49,69
-86,69
-101,69
-122,69
-173,69
-157,69
-141,69
-91,69
5,69
53,69
20,69
-93,69
-118,69
-250,69
-285,69
-8,69
57,69
69,69
104,69
60,69
90,69
169,69
186,69
262,69
276,69
237,69
233,69
231,69
209,69
242,69
243,69
274,69
216,69
264,69
278,69
229,69
243,69
228,69
242,69
208,69
123,69
91,69
27,69
-3,69
-3,69
16,69
25,69
6,69
-2,69
54,69
49,69
-13,69
39,69
11,69
36,69
18,69
-14,69
2,69
-11,69
-38,69
-14,69
-13,69
1,69
7,69
12,69
-2,69
-37,69
-13,69
-24,69
-43,69
-34,69
-25,69
-19,69
-74,69
-85,69
20,69
-6,69
-12,69
24,69
36,69
56,69
43,69
96,69
131,69
133,69
157,69
87,69
12,69
21,69
-59,69
13,69
29,57
72,57
55,57
2,57
1,57
-114,57
-122,57
-17,57
-67,57
-35,57
-57,57
-82,57
-86,57
-78,57
-18,57
-42,57
4,57
36,57
