Delta,Theta,Alpha,Beta,Gamma,Attention
3.19859839806,1.07008528809,1.93363154947,5.09239994109,3.27230078369,2
3.15839551144,1.40568592615,2.02089968958,3.75182388904,3.33706055224,2
3.33120449037,1.97987907247,1.82714866381,2.70370043506,3.12401438257,2
2.70079593043,1.9370147434,1.28790928695,1.6809561171,2.08046694573,2
2.46555296118,1.928156361,1.13574353597,1.45613954096,1.58137298031,2
2.29659026785,1.84835727796,1.15431302573,1.57306895047,1.37811883115,2
2.34644502409,1.95980814043,1.47780989648,2.17839968294,1.59799538494,2
2.13363470256,2.03296599467,2.02373128974,3.07252088466,2.06460277937,2
1.42816468479,1.8072427709,2.62050538028,3.59953381275,2.36308743037,2
0.844586141575,1.54685667051,3.30382857765,3.61980485041,2.32477069964,2
0.698781681499,1.56079651217,4.0000277297,3.47992230864,2.11434375742,2
0.810316687691,1.87216848219,4.60849370139,3.4079884868,1.95737708566,2
0.876996249845,2.02436474718,4.13568181324,2.94630188038,1.66471501447,2
0.988174477736,2.07998636987,3.31088849254,2.80137239642,1.58522086311,2
1.18691369998,2.05702003159,2.59931939106,3.26492771838,1.8347532018,2
1.30215688691,1.84550877303,2.0808883497,4.09960434843,2.2704375604,2
1.24761999304,1.66917891139,2.0944185672,4.40112412461,2.54416391566,2
1.52833661269,2.08610297929,2.88576828716,4.71836897456,2.86635014593,2
2.06408992214,2.5305476383,3.68287928521,4.61275564718,2.77771224698,2
2.16666144064,2.07453350614,3.39774952658,3.54579424344,2.03933747908,2
2.10944693105,1.4791860088,2.76080726662,2.75564473569,1.70124780261,2
2.13391579187,1.15565491761,2.17591741537,2.69234130678,2.39022349462,2
2.75180182998,1.62650897388,2.24911089606,4.4228046505,6.02983852858,2
3.83067460048,2.8530298668,2.91983419195,7.24750158266,11.7146099875,2
3.59052172383,3.14362384941,2.76963004736,7.0852761758,12.2419920669,2
3.38487282138,3.32281758298,2.68714005728,6.52745799517,11.7060368103,2
2.9633941775,3.08815449002,2.36237665382,5.25813486902,9.59201274996,2
2.4370053674,2.31886302012,1.75743274561,3.37951864802,6.06950816349,2
2.05271537978,1.02501728544,1.00439447013,1.44803272671,2.23959429305,2
2.1157773278,0.616923629085,0.709961229441,0.752414286967,0.837842781782,2
2.209061508,1.00349181848,0.625913906239,0.538548650404,0.530885817117,2
2.46863854234,1.61359956417,0.597424170594,0.468029029558,0.455995045874,2
2.39040339212,1.80484724672,0.471113559731,0.377401775972,0.334205713217,2
1.64772191502,1.49973893287,0.335013733185,0.244034417593,0.184996115807,2
1.47672261238,1.53907218296,0.441245027067,0.18274111805,0.125816448504,2
1.93115268074,2.02098028693,0.671315453283,0.154092996021,0.110417418471,2
3.22587341224,2.87665451037,0.943433303565,0.186335760134,0.130646894008,2
3.93217913333,2.90703832324,0.896358950754,0.220461991812,0.133115004691,2
3.54396430249,2.1252678832,0.607671243913,0.234594131615,0.120078170709,2
3.20931702235,1.49994786452,0.398995414849,0.289550987987,0.136484425738,2
2.93734002136,0.995940362178,0.273260359092,0.440410569823,0.207520204853,2
3.15023402178,0.793896958227,0.422191023767,0.957457889156,0.458967973463,2
2.5771217909,0.918018388082,0.98005268959,1.50340637615,0.694370608757,2
3.09558016547,2.77960955584,2.90483254383,2.36616198376,0.9502370546,2
3.02504404118,4.27311413832,3.65965913803,2.03721964039,0.680997792492,2
3.21111399206,4.61737523837,3.55646264234,1.71957133901,0.502479031499,2
3.4520407674,4.47828163608,3.25811181598,1.55557917442,0.43752150258,2
3.50276204656,3.89138408582,2.71526337348,1.41231605071,0.449113416848,2
3.26095178641,3.0208828221,1.93981009911,1.30221393714,0.56473819543,2
2.71971128458,2.17496515397,1.14428473775,1.33945361029,0.813736765437,2
2.32740982661,1.90890336941,0.866053227284,1.60908881534,1.10732444636,2
2.54816389832,1.92099799502,1.42424639914,2.24975581204,1.45657949531,2
2.86252615958,1.73108494013,2.60666091175,3.44157981811,1.82012123331,2
2.30805799301,1.36208233573,3.26348907008,4.24198592865,1.7937524797,2
1.40905878705,1.59099964763,2.65728126697,4.07428603389,1.51675951477,2
0.900786304141,1.79353685474,1.36666231907,2.62848524321,0.993419722741,2
1.38586152573,2.01298791351,1.07180014207,1.71596408604,0.664100135654,2
2.54408176856,2.47002667922,1.35321222162,1.37056584804,0.500533015931,2
2.82340526479,2.09183213758,1.17483473554,0.966190988881,0.324744094972,2
2.87319417393,1.69994406936,0.950937429437,0.777097054324,0.250715419827,2
2.81406997715,1.3220609806,0.726425543189,0.678371806562,0.224932929858,2
2.71886551835,0.966159477264,0.523394047032,0.638122196798,0.241777358708,2
2.7331016047,0.654869173586,0.385459305568,0.702221676668,0.358889402983,2
3.04877101974,0.516441614453,0.47699921081,1.09131600421,0.850641817328,2
3.07909053435,0.890246242372,1.19860329877,2.08411825129,2.04282039833,2
2.26171867655,1.36514755815,1.9043217678,2.78292979162,2.64484087923,2
1.90919995557,1.67025010108,2.47755007722,3.40499352805,2.86958735967,2
1.52629709292,2.4604579514,2.290749002,3.19116308034,2.29979933493,2
1.68904486152,2.54252942147,1.08944700444,1.41037953435,0.858107184558,2
2.34478713794,2.92099900577,0.5624884751,0.491347463049,0.262110598508,2
2.88281731489,2.98580406941,0.425141278174,0.201192039057,0.106480434896,2
3.15786030043,2.8351367342,0.368875242963,0.10605665328,0.0649497232748,2
3.37248645764,2.66310899219,0.330994333677,0.079202473888,0.0627450156101,2
3.62187038661,2.47897042148,0.30258287049,0.0886204108304,0.0905923320217,2
3.88575258643,2.2438271449,0.279800958685,0.149992335233,0.182538519467,2
3.70347910804,1.78290962386,0.275521202515,0.339850300971,0.429349250435,2
3.40976083628,1.70570152694,0.426612522632,0.941034852128,1.0755121391,2
2.7821288767,2.22221768319,0.731443835775,2.10430510628,2.0854949046,2
1.47474466821,1.63898438943,0.607748882304,1.99094683542,1.76848440918,2
1.64470311436,2.2676863746,1.00890432285,3.18146140228,2.61653188834,2
1.56833402964,2.97661971066,1.64002462835,4.3299480458,3.2552121665,2
1.30950115121,2.63343078449,1.8946440381,4.30251803378,2.85527587179,2
1.40016405005,2.22093631843,1.78422767413,3.98976231671,2.3335775823,2
1.49495435585,2.03937034533,1.35571092707,3.20991048878,1.76925454858,2
1.33842840417,2.37398081104,0.96743264396,2.39013671641,1.38745567264,2
1.098379097,2.82489968603,0.759940576312,1.8843688442,1.20374737285,2
0.880201959769,2.9423250553,0.68920346776,1.617150029,1.10397925429,2
0.763173351807,2.72599589318,0.689720959323,1.62630418771,1.10839603168,2
1.24051001013,3.63775659616,1.15918618117,2.89204503683,1.83312871573,2
2.29699592967,2.83591974545,1.10427830258,2.20663758558,1.34120618118,2
2.11692097662,1.35615279408,0.42052211594,0.476884469175,0.304929504747,2
2.23610757642,1.0208735934,0.277505613106,0.155957277583,0.10677924317,2
2.54410615193,1.07627707072,0.207805656147,0.077738533069,0.0543832843604,2
2.88905730319,1.23048125367,0.183852788076,0.0553916795168,0.0370050222127,2
3.07776560206,1.51847302833,0.186040582066,0.0531388706464,0.0314448003534,2
2.68079251554,1.58863811392,0.225940159469,0.0531727102013,0.0270360711229,2
2.63472816587,1.73543218255,0.346308111116,0.0612373520854,0.0279790561016,2
2.68980162574,1.58820204126,0.434710087412,0.0627456101577,0.0280076185774,2
2.53722605932,1.16020020778,0.40382231836,0.0540663033393,0.0253415707464,2
2.58488543551,0.959395534677,0.366330743323,0.0545926787254,0.0274556670551,2
2.67863837861,1.02087487878,0.367659515804,0.065547313978,0.0371392530621,2
2.92286453956,1.72152985829,0.501308523931,0.0899353465746,0.0595096360404,2
2.65662983317,2.12655975897,0.55886678233,0.0724917459411,0.0563390744316,2
2.79689901293,1.84833008266,0.534636505331,0.0504940936515,0.0415160359446,2
2.99535393018,1.5704360667,0.509589839391,0.0481599763097,0.0372411071448,2
3.01186945632,1.32120212691,0.475129308463,0.0630104416608,0.0430316737214,2
2.88980283418,1.12602216802,0.437593364451,0.103360873845,0.063707079442,2
2.68400503848,0.971539435337,0.392030582725,0.20714765457,0.135286149265,2
2.39042940175,0.760441201539,0.337371173564,0.4674842219,0.390546314868,2
2.44646621948,0.476700372858,0.265780097632,1.10822039324,1.25077255635,2
2.82648818046,0.484696387501,0.331215492403,2.17477830658,3.06946700303,2
2.5600939887,0.900218036024,0.414710398627,2.8892737604,4.55607885425,2
1.74859968952,1.62790264213,0.572735617337,3.29983731218,5.11985046683,2
1.43617082549,2.81926925101,1.01618013709,4.54717111837,6.18772112049,2
1.46134909562,3.41828649394,1.588284665,5.5195818249,6.01573165752,2
2.21464534814,3.04183436959,2.1872182239,6.239941396,5.19707828472,2
2.70786752874,1.91018017611,2.26801659732,5.71503513532,3.85826561899,2
2.19318443324,1.16174591647,1.96348028385,4.06289402453,2.49119023801,2
1.76135121868,1.35595131274,2.37547934486,3.01654114329,1.77573561885,2
1.86268859757,2.18300976898,3.22690490739,2.12151868579,1.02533885927,2
2.5432650521,2.58442575099,3.52547554404,1.68556258959,0.585976127471,2
3.10598432561,2.6433510599,3.35485745367,1.55098097078,0.43071976102,2
3.37903738149,2.55465150713,3.00551199796,1.52182324693,0.402422898615,2
3.23779026261,2.4488691642,2.50526134235,1.51251637498,0.432283934576,2
3.00245128699,2.57228857579,2.11910516851,1.65706382918,0.555416716398,2
2.63056680124,2.75061371597,1.8192478209,1.94506882856,0.797399556622,2
2.60057563509,2.91664594431,1.80877988297,2.63380488878,1.28679612077,2
3.07413127747,2.77517073702,2.0861433507,4.13772439728,2.26240608647,2
3.3331699961,2.1964863461,2.30318930324,6.50865408231,3.64327263989,2
3.77502160097,2.58408433063,2.90093129772,10.4592756655,5.67843739513,2
2.34781213891,2.1235779559,2.09764129747,6.57994500026,3.65542717209,2
1.77334511029,2.04804302797,1.50163384444,3.05581949134,1.98889010869,2
1.42467812046,2.42441937041,1.10752576231,1.17531821857,0.896182741952,2
1.89035896071,3.34481288878,1.18793414525,0.616383584688,0.450441957765,2
2.67908802021,4.25774641433,1.37967196892,0.468933332798,0.281677058706,2
3.40525531886,4.77013974304,1.4926064955,0.419870221822,0.213444220215,2
3.79667240598,4.61211222111,1.45526186566,0.414185283597,0.196148173724,2
4.17458110427,4.22604204628,1.43851620853,0.567138932419,0.257648153883,2
4.07188680384,3.13633789137,1.40499673616,1.06579624706,0.472150084077,2
3.06944666707,1.55174289785,1.4944434119,2.06813217038,0.993428444895,2
3.19630824388,1.30629332741,3.07778216149,4.92029367513,2.89720948823,2
1.92970575983,1.02383956092,3.18001586908,4.82953813494,3.55791166299,2
1.64117367403,1.22799874654,3.23907616266,4.89865718058,3.99815870882,2
1.73947064133,1.59598535173,3.23994645754,5.80606758358,4.34439523835,2
2.11949211501,2.12211653665,3.17232864092,7.46633539749,4.71410150689,2
2.08996543625,2.09458064134,2.7555308928,7.24745607502,4.13279911082,2
2.09081925835,1.84008769925,2.81579933265,6.90266071563,3.93520022736,2
1.98130059985,1.48907540961,3.17707265948,6.45996570372,4.07590617476,2
1.74488178544,1.31422605637,3.54284185074,6.1619641799,4.37776572467,2
1.38716299074,0.962653708643,2.23808355771,3.07645309284,2.32982202863,2
1.62797154772,1.39009405269,1.51045785102,1.3408486908,0.877869878664,2
1.92678936183,1.74243683184,0.985837086892,0.591661722702,0.264929676634,2
2.10130429918,1.87705132124,0.81605282861,0.379523468942,0.113246798968,2
2.17308291882,1.94887419694,0.716731907403,0.296037071379,0.0713718884469,2
2.26571884937,2.05845893295,0.657228329882,0.262438734329,0.0635171531926,2
2.40716137581,2.20279760959,0.618046549884,0.255189570972,0.0754082898099,2
2.65354430638,2.38947123099,0.59472154524,0.283002130193,0.120919102303,2
3.1471746323,2.62183629739,0.610842525661,0.407112810839,0.262942084204,2
3.99974953801,2.68048615569,0.730630117591,0.831838702317,0.67922605469,2
3.8651402986,2.07369304311,0.954152943432,1.63609967456,1.26819051056,2
3.38530037423,2.07126474069,1.56572191901,3.09646035082,1.94347831682,2
2.86125520515,2.96156463346,2.3236269411,5.2872870203,2.67957972553,2
1.29590334148,2.86913126281,1.64532162241,4.30085668732,1.82938807944,2
0.886621630926,3.55780551903,1.36924663549,4.05004606288,1.47342259963,2
0.667010364607,3.17537916962,1.03116848051,3.13708867046,1.00656886746,2
0.729906197035,3.25975327946,1.17178056032,3.31009275804,1.03424192863,2
0.981805631457,3.17992491027,1.58733892596,3.95545293638,1.39585965038,2
1.59814456936,2.71623393034,2.21376073615,4.83558457626,2.06932837049,2
2.67450305466,2.21304084718,2.90999963825,5.7065127541,2.88852667892,2
3.51268615035,2.02613757816,3.16839781363,6.10876817056,3.36672995441,2
3.10473474773,2.12833399938,2.68777237638,5.78470508539,3.18814568322,2
2.07247771352,2.62585122294,1.87860939285,4.66671184365,2.41538565178,2
1.64569297139,2.68186974862,1.24448435362,2.21338397475,1.08121473731,2
2.26989173569,2.87875300603,1.15492451103,1.05370477785,0.504499424471,2
3.3394805229,3.36117993008,1.28635803342,0.853718112362,0.401214713348,2
3.57347309463,3.02546330213,1.12220349367,0.843297079245,0.361866993894,2
3.62730145573,2.58906325729,0.97648099944,1.0033129445,0.380594798724,2
3.79960529768,2.19470899529,0.930591093603,1.32442114821,0.452067672572,2
3.38577339416,1.49262159532,0.841886926355,1.52274553079,0.49953119107,2
3.24325445478,1.04081234322,0.925229411169,1.86373861428,0.690786317318,2
3.6056168655,1.18749262805,1.19085605153,2.54573058022,1.36960429333,2
4.75275287626,1.83987289608,1.39054641974,3.38077613214,2.72772467905,2
3.59153753148,1.67421103402,0.684950185918,1.87018504864,1.8833517504,2
2.43420096875,2.14068084598,0.340568450078,0.824022348638,0.848825258859,2
2.28419378828,3.06180536096,0.285364739284,0.395287035506,0.327146019801,2
2.46690514146,3.76203013136,0.324082506807,0.259948939858,0.146389124343,2
2.72412422334,4.1551244372,0.377732267127,0.224366408882,0.0956016399599,2
2.94523088482,4.33915158959,0.431991339802,0.219038950597,0.0846436471222,2
3.11045756759,4.36278296205,0.485224431727,0.232287941831,0.0937357932628,2
3.28072441543,4.23918691256,0.562838120237,0.289685098619,0.134862462962,2
3.61737136823,4.01990814792,0.760382335982,0.528288167512,0.294789619607,2
3.96983926079,3.2818019314,1.40818140941,1.5664925662,1.0022974178,2
2.41939445506,1.17208191563,1.7748463249,2.55444596908,1.77782548164,2
1.8528250392,1.29949537759,2.77724729008,4.90405338952,3.37890293679,2
1.79832454686,2.09098734574,3.90400845538,5.70936919749,3.75633391562,2
1.37944073949,2.99155381233,3.77105395782,2.83082152806,1.72882490383,2
1.48763966009,4.05921532566,3.98624083739,1.6360973121,1.00572904306,2
1.73171848958,4.67300731804,4.04607296414,1.16156652033,0.778566613902,2
2.11028353609,4.88118369308,4.15984327059,1.00114221016,0.737610125471,2
2.54548232883,4.37900028009,4.08699964638,0.955218095485,0.74075790482,2
3.00229668544,3.31211106878,3.81160903485,1.03409467548,0.793295828935,2
3.12303675834,2.0798151254,3.04547887594,1.23704479583,0.910434301741,2
2.75823976586,1.636861357,2.08821047598,1.53710034953,1.14091768125,2
2.70150396384,2.27870748303,1.73976803066,2.29627302008,1.81953567341,2
1.57289898784,1.94443994719,1.15944006972,2.04235724296,1.69784385199,2
0.780367465251,1.85422826753,0.591723022643,0.864479295471,0.723588948134,2
1.58412693745,2.57165374746,0.73263741107,0.453924838583,0.333127343564,2
2.48021303456,3.04708806739,0.806841141145,0.281987455308,0.169288686296,2
3.22935225837,3.21351196993,0.832345487624,0.221463055513,0.114721774464,2
3.86981170329,3.22627144932,0.832463259581,0.203046734848,0.0990199847354,2
4.22320228863,2.95071163499,0.775648799446,0.201595101814,0.0988327243433,2
4.43599470737,2.51861617315,0.713775689551,0.239611593873,0.121928426705,2
4.61068039707,1.98675950721,0.729470419711,0.417934786687,0.212818068789,2
5.01465658404,1.76337700784,1.20271089232,1.32050711155,0.622813035457,2
3.31584231105,1.82165883191,2.0306623072,3.13068983569,1.31173594374,2
1.72623901413,2.3166100756,2.43764335521,4.50903831113,1.75945301589,2
0.970171932632,2.35271064307,1.85620605262,4.21106887648,1.78538789712,2
0.636910790872,2.47834961012,1.27505620215,3.33218158358,1.7968951276,2
0.731650687033,2.5793380761,1.02177141099,2.33682987734,1.54714818247,2
1.26653509917,2.62098746585,1.15812651048,1.54835406186,1.04740466057,2
2.27127352562,3.06002488171,1.41105136705,0.972819397248,0.574913623901,2
2.83761640287,3.1811654552,1.39631630028,0.564246913427,0.298087265134,2
2.98845770741,2.9845261328,1.27073738784,0.368394463001,0.204296799008,2
3.07037342016,2.7594708992,1.18243565672,0.305558912353,0.200008214025,2
3.11352341921,2.48338056598,1.1283528875,0.327483674133,0.250019623995,2
3.16919288633,2.18090731499,1.16469409863,0.474536600427,0.386313059505,2
3.31170965931,1.92655592506,1.53857659195,0.976038981654,0.769239523046,2
3.1789349702,1.83522918783,2.70376267862,2.39179587113,1.70661402378,2
2.05131182689,1.40941453868,3.77699309122,4.25851468564,2.59596452276,2
0.831134492325,1.00925921591,3.10268364014,4.37749328491,2.16555583547,2
0.868194588072,1.16086208362,3.14373564623,5.03649446689,2.09732164432,2
1.32859908106,1.62875463123,3.65095701869,5.78798063178,2.29688475717,2
1.45249896478,2.2825678304,3.2525596026,5.12799732988,2.18755659119,2
1.84336141893,3.58487784719,3.19897556579,5.49841455722,2.63303004673,2
2.44688582548,4.61730318583,2.95349097422,6.31065653421,3.23593989019,2
2.53819401276,3.28844267692,2.41774721424,5.75023959438,2.95937418765,2
2.86771812503,2.02640053567,3.06222662643,6.08970896739,3.14028250484,2
2.21842467587,3.12541133063,2.43355374322,6.24175660581,2.62524614089,2
1.89150003431,3.33915488117,2.38022939851,7.20667720083,2.68277930604,2
1.89250599342,2.94874518358,2.12877252532,7.22035048868,2.7768083438,2
1.80352625212,1.97441304935,1.71376663326,6.25073921032,2.75126609683,2
2.12044849387,1.32838036911,1.66779746541,6.5248577768,3.40137430425,2
2.78075635946,0.886119336372,1.89738920987,7.20882674392,4.23149524856,2
2.80225338578,0.616079118388,1.74743043402,5.95666742035,3.66893488445,2
3.09068456181,0.688605893247,1.82114616805,5.70068488342,3.57708784398,2
3.15194242814,0.778375472459,1.69277750971,5.27259828461,3.50657537296,2
3.07924977285,0.972897634453,1.35723014768,4.80427618711,3.63054792116,2
3.858464279,1.86055550821,1.41111006053,5.91120397771,5.16229645433,2
3.18077615338,2.72300755526,1.5573361614,5.49148047995,5.05040528976,2
1.55991467781,2.58108710743,1.58294166244,3.91242913697,3.22926115247,2
0.849885337291,2.5080324125,1.67181758425,3.66319033449,2.55200600232,2
0.580384885669,2.51285618172,1.75276251125,4.18204789172,2.70558585834,2
0.629565826158,2.5451380291,1.87915620924,5.1782362085,3.59719028499,2
0.953217795938,2.69765164621,2.27579107725,6.72157131896,5.32996584327,2
1.18865627338,2.47386709624,2.50509586551,7.37921912005,6.24026068355,2
1.01325148204,2.01940662721,2.14519429208,7.01953744672,5.24290925879,2
0.890728685351,2.51166446643,2.09854851524,8.06564505528,4.88176874767,2
0.653431417259,3.23797537552,1.85833073191,7.09562593833,3.88039246917,2
0.463368990557,3.20542056316,1.61826968327,4.61429007634,2.71883921686,2
0.430259378276,3.0270404937,1.56194986015,3.29702327944,2.29972845807,2
0.567441102978,3.26835141806,1.89766115889,3.34322820045,2.77994458549,2
0.860905843807,3.42626346551,2.43384164478,4.20850233716,3.94583581532,2
1.12831952666,2.80813473997,2.7890666473,4.98423476052,5.05909926419,2
1.4775452123,3.10005323566,3.76623108335,6.62020408457,7.29294191363,2
0.857305638043,3.0145505986,2.89082779015,4.56164498359,5.59922061395,2
0.36435051287,2.74483041612,1.98679770747,2.71496422098,3.52314251035,2
0.25674384308,2.52031503176,1.78187787967,2.06480963418,2.54213534535,2
0.376784606829,2.43846849853,1.89429725324,1.96509491154,2.14420989938,2
0.688313151159,2.40681186773,2.0929092902,2.15447974489,2.07520267087,2
0.973456985433,1.95597629881,1.81698048617,2.13143677637,1.93133902848,2
1.32069973461,1.69613829879,1.66434476883,2.4431125696,2.25785301064,2
1.67446911056,1.76051818172,1.809479824,3.16585937454,3.01670984841,2
1.77900013026,2.09040508465,2.4646688878,4.12568287527,3.62167733401,2
1.48998262329,2.1834586423,3.14918706412,4.59332607354,3.17947282933,2
1.0856828447,1.75613335202,3.01742903318,4.09171529545,2.14047006142,2
1.08389954152,1.68120243014,3.22669904571,4.32161515941,2.00075140978,2
1.34407944916,1.99731308291,3.77544835363,5.17786755416,2.75106549654,2
1.50026672631,2.43978610578,3.99167276609,5.64636142831,4.09706798865,2
1.16219619689,2.41762492118,3.16550525794,4.7791941973,4.80417481128,2
0.79475808722,2.19219178845,2.36740718641,4.18691488251,4.9006165241,2
0.614065165328,1.89178073592,1.73535118986,3.94979862189,4.2722054291,2
0.687775153548,2.05016183786,1.38097605676,4.24194091007,3.74984812035,2
0.866683457395,2.61869506879,1.44204175391,4.35984771114,3.40758088065,2
0.965624822931,2.83710044224,2.15094827747,3.78319190301,2.97881954156,2
1.51206384186,3.71241064947,4.53322179155,4.65199281158,3.80955147149,2
1.36910296206,2.65984165769,4.60966699186,3.59022728191,2.97882644656,2
1.42189537416,2.24739098189,4.81259677411,3.42901907982,2.92972390587,2
1.32138318268,2.34064745752,4.67145749558,3.50650111549,3.21563599484,2
0.661557875332,2.4131024085,2.5280237235,2.2656665997,2.11495288346,2
0.485265252112,2.93783739896,1.47737295268,1.28927604615,1.0331590059,2
0.740396269985,3.49079040447,1.33696252677,0.95445331504,0.625706887845,2
1.06462544047,3.73135317393,1.28030064273,0.807643427956,0.49157721149,2
1.35279278585,3.69234864971,1.17991729875,0.756162044335,0.49678499427,2
1.62119750651,3.44378034088,1.0855854022,0.864324330478,0.644862570367,2
1.90248169427,3.08092968368,1.09348987693,1.45941613101,1.15146537674,2
1.99638078719,2.63985891726,1.57679458546,3.44847005254,2.68309962315,2
1.76374676564,2.33780305647,3.06664524542,6.42668718767,5.13803958362,2
1.95750427323,1.75758237103,3.3219692972,5.46379781457,4.83295740073,2
2.84703182831,1.69975973516,3.19626742936,4.5240775088,4.23481987283,2
3.7343687173,1.776672706,2.99742562397,4.37168846728,3.79284054342,2
3.78139767682,1.64916102563,2.71796340733,4.34091353382,3.28641496631,2
3.21441736668,1.50515684209,2.61110866204,4.46859401792,3.12074614313,2
2.75260407094,1.74739897735,2.9937175761,5.82449860804,4.06932062058,2
1.46636541295,1.94254794465,2.43508277277,6.61895796825,4.69836818736,2
0.511726621277,1.85751938148,1.63463285707,6.45756109665,4.40489279971,2
0.262379610863,1.85213764951,1.6353829269,6.84091407924,4.52600516032,2
0.285435671851,1.68893347486,1.81840229514,6.02695805555,4.30179884136,2
0.426683383977,1.57647394853,1.95877253619,4.49587906348,3.78761365142,2
0.586788894519,1.59218283483,1.9951436785,3.17603073081,3.1487544397,2
0.795136347093,1.64725176466,1.90831457221,2.514955284,2.57205680163,2
1.21518415907,1.86255607747,2.08715808038,2.67531946534,2.46461823609,2
1.35012636493,1.52254773784,1.73071908622,2.30098481606,1.86317372239,2
1.61675175229,1.43178516922,1.7922503545,2.32881108065,1.68812275507,2
2.08132916632,1.5864014885,2.28396351443,2.80040119818,1.83013919593,2
2.03402221555,1.42147374174,2.21150550796,2.83077091706,1.68623945218,2
2.17705810251,1.46361045221,2.20972424183,3.46025902023,1.90198896093,2
2.86591015945,2.10418420264,2.75462979994,5.96213812314,2.79071805804,2
2.43403456738,2.56779187403,2.88472832031,7.58835761857,2.80955275215,2
1.63353748933,2.76596783405,2.89312865683,7.59648605788,2.4199285993,2
1.25395867059,3.08747034222,2.87760740408,7.38931461585,2.51508937588,2
0.890517347846,2.61220799444,1.88886580202,5.31664298229,2.27339241184,2
0.682371632221,2.27269351242,1.1255162702,3.78559204472,2.00972270355,2
0.61382124642,2.2065072881,0.885205391316,3.13439988835,1.80897153826,2
0.637601463481,2.21757564984,0.975297458613,3.00423242004,1.71025044116,2
0.718877848846,2.17870214855,1.14735613541,3.12557223329,1.72760266446,2
0.88906508143,2.28678706477,1.449712138,3.78052929996,2.07053613097,2
1.29023524927,2.81405017948,2.47812146167,5.79153460224,3.39634913696,2
1.96141121768,3.41711650511,4.77728665506,8.99895326867,6.40606380696,2
1.85714866822,2.29460344104,4.75114634037,7.29734435067,6.84517150502,2
1.99773905328,1.89966486331,4.19258370941,6.13125534834,7.37743976563,2
2.09690990612,2.52760464071,3.53578064705,5.8851942815,7.82509045858,2
1.13456597048,2.59766059043,2.16000436246,3.98617422127,4.80672994955,2
0.681392179358,3.09944770088,2.27801559176,3.66504915189,3.71138432508,2
0.521806908833,4.17321859885,3.36127150312,4.3395935943,4.12639774591,2
0.299459082267,3.31175994898,2.86533821796,3.23028120352,3.52734514957,2
0.212095611095,2.72533016169,2.29704739949,2.8373528332,3.59739505836,2
0.279933289798,2.75854377028,2.15631919319,3.60046464427,4.28781582068,2
0.639671696153,3.86302773785,3.02269355174,6.46086719054,6.19125497783,2
0.968797337174,2.99688559507,2.642366995,6.14030326406,5.04242052746,2
1.53851530547,2.880952955,2.75879720412,6.54404084665,5.82156201297,2
2.1334237878,3.10274155801,2.84995190789,6.60753758103,8.10763202097,2
2.19237416359,3.06042120494,2.87423962363,5.39323989635,8.92840723869,2
2.71561035004,3.24205167033,3.34139815543,4.86444183043,8.8413009292,2
3.53042133258,3.28511284119,3.51094380385,4.38550534596,7.35348280684,2
2.34859295271,1.97323785319,1.95139728536,2.42728185682,3.37291031813,2
1.37325012905,1.6727680725,1.21637292928,1.39815764194,1.73766669627,2
1.2564868778,1.95904082518,1.10994026492,0.863242654015,1.06125080716,2
1.93385871685,2.35533451085,1.20996677931,0.521004434336,0.6441579247,2
3.0742617922,2.77371773218,1.4288340627,0.401305735724,0.43358142096,2
2.6912813387,2.20789336483,1.11189167547,0.257828121232,0.219529624881,2
2.2941986786,2.11441248004,0.973297586456,0.204671989878,0.141845868178,2
2.31253626536,2.43968061322,1.00707317607,0.188206030793,0.126504273242,2
2.75495209403,2.94650839557,1.12865520441,0.191834002158,0.139357544721,2
3.47436701723,3.42559081216,1.241469035,0.21221364346,0.180858445004,2
4.20623042703,3.61468250214,1.24155675566,0.271050530148,0.282686483417,2
4.32508330606,3.08167349897,1.02817317963,0.399581746847,0.536681488019,2
3.92730485942,2.22312428849,0.899754232606,0.793727780604,1.33260979205,2
4.25965602032,2.20346991797,2.00199064901,2.54180665363,4.79065024545,2
2.25187310692,1.28059737727,2.75266007076,3.44843956811,6.19872992845,2
1.95660770407,1.79794378946,4.01081766704,4.54000336473,6.39622488368,2
1.26150802994,1.59289014011,3.19109567186,3.43349587609,3.68647979092,2
1.04126847283,1.58908751693,2.74122347016,3.00347711392,2.85555273037,2
1.16605972277,2.00907113708,2.76167402331,3.12236005537,3.14979854305,2
1.0087137532,2.08153200342,2.01833043164,2.35585548631,2.67406882163,2
0.693456272215,1.94856722631,1.22837518813,1.49950953893,1.825543776,2
0.547619638779,1.8426359395,0.791366940688,0.97508410612,1.14927983978,2
0.828789358154,2.01055371474,0.725432339737,0.638349955807,0.687093538611,2
1.48353481468,2.3992894417,0.855726633176,0.446039596569,0.454841885697,2
2.21596119123,2.79815592026,1.01731289768,0.366371129357,0.373763367484,2
2.84560854373,3.06429590325,1.13989488659,0.381412691352,0.392433906269,2
3.28547188036,3.15781690598,1.21776265998,0.546991319646,0.584063976618,2
3.31147867227,3.02502073185,1.24373768087,1.07242489367,1.22654439543,2
2.75086433645,2.78639852993,1.31178452451,2.48101415147,3.06104038615,2
2.12554700015,2.90848919646,2.06761632109,5.43071134713,6.77066858461,2
2.1076817607,2.96641632234,3.9778295657,8.04738770465,9.30236381178,2
2.0683968986,2.66533015505,5.33779904821,7.76445934054,8.20493876246,2
1.38275705693,1.95035818891,4.5164439154,5.21106000734,5.36238655372,2
