delta,theta,alpha,beta,gama,Color
-570.074055077,5.56115960275,17.7574998458,-0.885467408695,-6.2909436932,blue
-620.935153924,2.13486865036,16.7641352553,-7.84076931654,0.799631586748,blue
-675.516335056,-1.17369501158,14.4466551096,-13.6953078122,6.17806716312,blue
-6.279099809e-07,-6.279099809e-07,-6.54307837763e-06,-0.00155659816498,-0.00510415432617,red
-7.06420155788e-06,-6.99392976246e-06,-6.9857860852e-05,-0.0136960726532,-0.0276553653595,red
-3.89797867877e-05,-3.80578275354e-05,-0.000359100690113,-0.0533729062408,-0.0329972001939,red
-0.000142328396242,-0.000136308394285,-0.0011909907942,-0.115363552284,0.10595803414,red
-0.000391682723944,-0.000365365949012,-0.00287577242641,-0.123999385299,0.359234072918,red
-0.000876037828581,-0.000788661267228,-0.00537424129425,0.0513539718214,0.202704091798,red
-0.0016712429537,-0.00143459058089,-0.00794636114271,0.4667159218,-0.799730216678,red
-0.00280604846255,-0.00225875512483,-0.00901351838022,0.952486670212,-1.68628150426,red
-0.00422828451974,-0.00311369564853,-0.0063790554919,1.10776040554,-0.502878985939,red
-0.0057775772454,-0.00373567993241,0.00216225026104,0.514859428584,2.74012511392,red
-0.00716858078341,-0.00375403727831,0.0179448625001,-0.922120915143,4.47476463848,red
-0.00798548288136,-0.00272321061343,0.040528161172,-2.73980759338,1.11285466645,red
-0.0076873553203,-0.000174466126853,0.0670504012569,-3.99289000033,-5.50967107149,red
-0.00562194592059,0.00431949911901,0.0921012721658,-3.68154073932,-8.33048710751,red
-0.0010421869028,0.0110782230677,0.108296500961,-1.33185664098,-2.58341883279,red
0.0068806983664,0.0202570293079,0.107571996873,2.58773317938,7.48581758165,red
0.0190494093961,0.0318068901416,0.0829856572008,6.67018296618,11.672126206,red
0.0364358915439,0.0454514723221,0.0306367847909,9.06005963289,4.70523048643,red
0.0600770893203,0.0606804737173,-0.0487351691262,8.26501516346,-7.15373416118,red
0.0910692331506,0.0767580934832,-0.148855988966,3.93558992788,-12.2147608332,red
0.130559705366,0.0927455732703,-0.257980493995,-2.77811124539,-5.89277282723,red
0.179737341003,0.107537832466,-0.359984877312,-9.52322078072,4.63850262637,red
0.239822501652,0.119913926656,-0.436378766771,-13.6324090417,8.88110860346,red
0.312056380958,0.128598339995,-0.468991408087,-13.2513508717,4.37464142368,red
0.397687742453,0.13232822531,-0.442971666213,-8.19938998745,-2.001104264,red
0.497957612183,0.129923755215,-0.349635449179,-0.136168725422,-3.18567600969,red
0.614085784459,0.120361912889,-0.188655356409,8.08018351943,0.0812518602972,red
0.74726231499,0.102852933247,0.03081579321,13.5560410565,1.53439761179,red
0.898642709575,0.0769135722804,0.290294082972,14.5047281488,-1.8421192812,red
1.0693414536,0.0424271781614,0.563380359578,10.8671503216,-5.66777947055,red
1.26041835473,-0.000318895955803,0.818286415779,4.19791997732,-3.64172279975,red
1.47285530341,-0.0506233106303,1.0212254362,-3.04897978922,4.07342899494,red
1.70752367843,-0.107388455047,1.14034172658,-8.48085943978,9.82660916883,red
1.96514418587,-0.169162764075,1.14978326498,-10.5855442865,6.61661061834,red
2.24624290431,-0.234201119065,1.03348241717,-9.13598198363,-3.57993597964,red
2.55110918225,-0.300534137297,0.788205226071,-5.09933994417,-11.0388886014,red
2.87976283991,-0.366035391906,0.42546478326,-0.155047013253,-8.29711070184,red
3.23193997671,-0.428474779732,-0.0280258352314,3.95773095166,1.90491860133,red
3.60710479609,-0.485550219816,-0.531601437479,6.01117484219,9.49455548959,red
4.00448476974,-0.534902659827,-1.03377642093,5.58081941272,7.55433225905,red
4.42311302067,-0.574134786521,-1.47731949691,3.00798653557,-0.887187637854,red
4.86185647388,-0.600858816215,-1.80600637783,-0.838238023058,-6.65175176735,red
5.31941445717,-0.612789493827,-1.97230387294,-4.8026016348,-4.3357998121,red
5.79428663714,-0.607879412223,-1.94477816418,-7.59739813039,2.24447599679,red
6.28472583438,-0.584472611013,-1.71378044434,-7.9551904512,4.71528642248,red
6.78869809148,-0.541443563702,-1.29415383226,-4.96134273511,-0.270022279348,red
7.30386436922,-0.478297877569,-0.724322626933,1.3792457398,-6.94307722991,red
7.82758639816,-0.395226173773,-0.0618798271867,9.60687388484,-6.38222423726,red
8.35695140498,-0.293114147196,0.62356915421,16.7969238201,3.41666098928,red
8.88880622426,-0.173519043407,1.25912094726,19.4210581603,13.8312405352,red
9.41979159906,-0.0386242307562,1.7775088978,14.925518826,13.0597636649,red
9.94637244759,0.108820965341,2.12503471112,3.32409468141,-1.54071207887,red
10.4648664389,0.265575739767,2.26756247474,-12.1187671996,-18.6518843695,red
10.9714768746,0.42799982667,2.19398159221,-25.7281214478,-22.1354163613,red
11.4623324249,0.59216225288,1.91684242381,-31.6555269926,-6.57638837022,red
11.9335279827,0.753956999119,1.47013467001,-26.5832675289,16.2051480993,red
12.3811580272,0.90921296752,0.904520910846,-11.5494674443,27.1913962649,red
12.8013408504,1.05379380076,0.280749375958,8.15918924563,17.3711850011,red
13.1902393104,1.18369175601,-0.337745527095,25.1481850027,-4.88210820091,red
13.5440834743,1.29512012175,-0.892022802484,33.1006976538,-22.5098672977,red
13.8591976984,1.38460572843,-1.33371558627,29.4636248528,-24.1795825251,red
14.1320371886,1.44908513208,-1.62933285,16.3803588018,-10.7596020239,red
14.3592445338,1.48601248411,-1.76235057535,-0.479582688594,8.39587628599,red
14.5377352296,1.49348354936,-1.73303828425,-14.5554646797,22.0958260689,red
14.664810943,1.47036733515,-1.55641040625,-21.2343860417,22.2120221954,red
14.738289413,1.41642493303,-1.25899691309,-19.5989410138,7.89483228251,red
14.7566362076,1.33239145402,-0.875182670432,-12.3425088106,-11.9012344868,red
14.719084416,1.22000003135,-0.443714556888,-4.01317493678,-22.8768493867,red
14.6257315662,1.08193424891,-0.00471101479982,1.44504591707,-16.8843690627,red
14.4776076777,0.92170535883,0.402778421598,2.58429143472,0.0543396509878,red
14.2767125562,0.743460534537,0.742831998781,0.858145181717,13.240318159,red
14.0260230002,0.55173610884,0.984588216364,-0.574720973471,13.6757190146,red
13.7294742341,0.351177410059,1.10428686246,1.07967251911,5.62908070167,red
13.3919243877,0.146253603011,1.08753477662,6.46555489049,-0.662700467626,red
13.019109722,-0.0590051786476,0.931659634801,13.5240838642,-1.51236309583,red
12.6175914813,-0.261229995975,0.647711828069,18.434023804,-2.09497660529,red
12.1946905262,-0.457883992458,0.261503358289,17.5557142412,-6.68394810689,red
11.7584071256,-0.647373646602,-0.186879836589,9.41832487194,-10.7420332104,red
11.3173271557,-0.829091854367,-0.645443806038,-4.22608186162,-6.27356545937,red
10.8805178555,-1.00338660342,-1.05460205451,-18.8351771879,6.18182113591,red
10.4574158338,-1.17145411851,-1.35321022825,-28.8620075008,15.4000096602,red
10.0577087658,-1.33516141577,-1.48579178731,-30.114421903,11.567411054,red
9.69121076061,-1.49680917087,-1.41017080275,-21.617746187,-1.82682972071,red
9.36773073921,-1.65885027315,-1.10454730834,-6.12129153135,-11.4470906226,red
9.09693344538,-1.82358200904,-0.572982633285,10.9902578467,-9.12261294227,red
8.88819314676,-1.99283118431,0.151658414056,23.8858478211,-0.247902620662,red
8.75044057463,-2.16765171446,1.00803083894,28.5926274125,4.11331623565,red
8.69200578612,-2.34805173677,1.91027565411,24.4178342783,0.871648297704,red
8.72046400591,-2.53276179699,2.75558614064,13.9349816448,-2.63796463097,red
8.84249343112,-2.71905235966,3.43482897817,1.63635800506,0.457430714404,red
9.06375059006,-2.90261088832,3.84513835379,-8.08212219901,6.97177487131,red
9.38876449349,-3.07749128582,3.90298174787,-12.6828108157,7.72962739,red
9.82084887794,-3.23614775281,3.55600887667,-12.2345617299,-0.224443668353,red
10.3620306921,-3.36956263115,2.79205276437,-8.89967324856,-9.20095454209,red
11.012990708,-3.46747551762,1.64392885738,-5.52505612529,-9.87130128864,red
11.7730108701,-3.51871673938,0.189166725433,-4.09823626375,-2.13267016844,red
12.639925722,-3.51163935643,-1.45552725439,-4.82153131778,5.55323637675,red
13.6100798131,-3.4346330506,-3.14456912192,-6.19925508674,6.54762501438,red
14.6782956774,-3.27669514594,-4.71744451766,-6.02535329061,2.65096095709,red
15.8378574974,-3.0280294715,-6.0147622111,-2.73384605993,-0.225847102729,red
17.0805151533,-2.68064181857,-6.89465037912,3.58356020027,-0.0911536495814,red
18.3965119773,-2.22890144247,-7.24772849246,11.0094354944,-0.0317334448188,red
19.7746360641,-1.67004237922,-7.00909830659,16.5720875273,-2.38721018706,red
21.2022915448,-1.0045837349,-6.16615484903,17.5923183858,-4.81737931247,red
22.6655862813,-0.23665062053,-4.76143596936,12.9783459113,-3.45712601023,red
24.149433806,0.625820822421,-2.89019758386,3.86376459093,1.51915546964,red
25.637666465,1.57100622716,-0.692921699878,-6.72987730153,5.4571427078,red
27.113156451,2.58325108191,1.65654967631,-15.0781648395,4.54693578029,red
28.5579440015,3.64326965163,3.96617691783,-18.26059244,0.218879660266,red
29.9533714146,4.72848477678,6.04277707313,-15.3313250912,-2.83309031092,red
31.2802152237,5.81349718944,7.70931301965,-7.67089515258,-2.310976302,red
32.5188062282,6.87066595173,8.82073420928,1.61926256779,-0.369561227438,red
33.6491335495,7.87078481355,9.27693701073,9.0342217479,0.087669403995,red
34.6509384117,8.78384592408,9.03180346852,12.1330925831,-0.759869377149,red
35.5038076068,9.57988309813,8.09764796426,10.4878926254,-0.817293705586,red
36.1872714628,10.2298773172,6.54468741007,5.65690822259,0.291759243969,red
36.6809008236,10.7066924521,4.49542782038,0.213503860961,0.968488331287,red
36.9643930254,10.9860017275,2.11427260408,-3.61541415816,0.838337709465,red
37.0176431978,11.047170946,-0.406783736976,-4.92975241594,1.63734867597,red
36.8208058297,10.874073626,-2.8650093792,-4.25892583546,3.51501179629,red
36.3543516197,10.4558142227,-5.06472136042,-2.87488272334,2.69472945387,red
35.5991181508,9.78733049499,-6.83437966594,-1.8622657955,-3.78325806094,red
34.5363487698,8.86984452671,-8.04146521738,-1.5300297038,-11.2350982253,red
33.1477144506,7.71113655772,-8.60379211305,-1.42924469424,-9.63921934715,red
31.4153145916,6.32562261849,-8.49619649162,-0.843068917327,4.05457101254,red
29.3216530994,4.73422410995,-7.75195550845,0.625118149664,18.3376853972,red
26.8495874624,2.96402629118,-6.45876747585,2.73243402494,17.021287867,red
23.982250396,1.04773227036,-4.74963357951,4.70444364103,-1.92040509082,red
20.7029448488,-0.977072199325,-2.78948892298,5.66196500669,-21.1380418053,red
16.9950137353,-3.06882040546,-0.758879226007,5.09180742174,-21.0793970116,red
12.8416851895,-5.18300484693,1.16368059295,3.09518274851,-1.34775367578,red
8.22589415705,-7.27332310749,2.81886645048,0.306733394753,18.4436127898,red
3.1300840334,-9.29289025432,4.08148498027,-2.42326612405,19.6857900486,red
-2.4640048453,-11.1954736421,4.871696826,-4.38512306484,3.71444060225,red
-8.57555330115,-12.9367064322,5.16138589013,-5.23774001948,-11.9431656214,red
-15.2248842155,-14.4752409556,4.97499956806,-5.04537896009,-13.594961605,red
1.27907588702e-07,1.27907588702e-07,1.33284929915e-06,0.000317084811384,0.00103973514052,blue
2.26545069687e-06,2.25113607188e-06,2.28422167899e-05,0.00483871430493,0.0123515196596,blue
1.79669233997e-05,1.76866260928e-05,0.00017269040037,0.0307055249703,0.049045454376,blue
9.00159114749e-05,8.74945828179e-05,0.00081216550923,0.1134114961,0.0662948777066,blue
0.000331600761361,0.000317076381418,0.00276157651165,0.277510872993,-0.0899634155731,blue
0.000980377376298,0.000918482325166,0.00739835626271,0.469383673532,-0.440523671733,blue
0.00246082747928,0.00224904734923,0.0164888822623,0.51326456198,-0.508634541064,blue
0.00544657287537,0.00483343490578,0.0316679766702,0.167566169318,0.310007522416,blue
0.0109130280667,0.00935635991297,0.0535927096454,-0.709013493182,1.60583439932,blue
0.0201729906147,0.0166181851206,0.0809522385654,-1.96330404125,1.73614339724,blue
0.0348937161539,0.0274549814555,0.109665428301,-3.06018955685,-0.363896564356,blue
0.0570983715451,0.0426322452698,0.132634732159,-3.22097991053,-3.25350149012,blue
0.0891539526885,0.0627230310687,0.140301392447,-1.8027770566,-3.84441829342,blue
0.13374580827,0.0879807845637,0.122047215584,1.2381300694,-0.679555187216,blue
0.193840721456,0.118219705257,0.0683112869257,5.08380907223,4.05061890993,blue
0.272643332308,0.152718067755,-0.0268687483173,8.22389865485,6.18536526179,blue
0.373550095605,0.190157877507,-0.163342329618,9.05145506684,3.34207192821,blue
0.500102270222,0.228609043379,-0.332914946536,6.62356052228,-2.77475909215,blue
0.655937460697,0.265561243443,-0.518540560434,1.2116151422,-7.44088447036,blue
0.844737716055,0.298001994999,-0.695039422452,-5.64937098105,-6.58310190029,blue
1.070171557,0.32253588488,-0.83149904414,-11.6688091413,-0.326325000899,blue
1.33582908564,0.335539223707,-0.895192987788,-14.6569624023,6.60129546926,blue
1.64515010956,0.333343044966,-0.85655150443,-13.3704088862,8.47354580396,blue
2.00134296205,0.312433366863,-0.69451186879,-8.00750811128,3.52874235314,blue
2.40729287729,0.269657763305,-0.401421714613,-0.15381616901,-4.10851190933,blue
2.86546536617,0.202433430579,0.0134142578789,7.80896750868,-7.83818385852,blue
3.37781424071,0.108955561544,0.522339231911,13.5776399018,-4.74127066093,blue
3.94570183221,-0.0115983666179,1.08055828955,15.697846602,1.56203861014,blue
4.56983485308,-0.158878129384,1.62997975571,13.919831604,4.829858208,blue
5.25021719936,-0.331196798583,2.10528625893,9.0685328289,2.94000500848,blue
5.98612052874,-0.525406440404,2.44150375961,2.59218958797,-0.338882050475,blue
6.77607370183,-0.736825500255,2.5821159489,-3.947717294,-0.680771410881,blue
7.6178722705,-0.959228140924,2.48667921432,-9.24347605755,1.17761062914,blue
8.50860803301,-1.1849045692,2.13692722103,-12.4098467348,0.877541732417,blue
9.44471656586,-1.40480036024,1.54051511656,-13.0190855259,-2.92988805879,blue
10.4220382038,-1.60874127867,0.731829918593,-11.0945409883,-5.76949351864,blue
11.4358860178,-1.78574721299,-0.230340319614,-7.10087241295,-2.6853397919,blue
12.4811140201,-1.92443358207,-1.2680699483,-1.89613261465,4.73045944417,blue
13.5521806923,-2.01349068763,-2.29187467692,3.4137147984,8.93505254517,blue
14.6432079422,-2.04222060151,-3.20964447109,7.7337404374,4.75413143294,blue
15.7480410982,-2.00110089636,-3.93577855081,10.2790790826,-4.32575757819,blue
16.8603155694,-1.88234168858,-4.39942487939,10.7685173596,-9.5826737524,blue
17.9735300344,-1.68040749123,-4.55098966733,9.39801024403,-6.2748345712,blue
19.0811207671,-1.39248131996,-4.36640821379,6.62412105243,1.94450785278,blue
20.1765319686,-1.01884973021,-3.84894165448,2.93080763338,7.67253166825,blue
21.2532804335,-0.563186309816,-3.02848945957,-1.24671873931,7.06855442536,blue
22.3050149157,-0.0327125631084,-1.95862786959,-5.41974302952,1.87610064615,blue
23.3255720554,0.561781687276,-0.711772304393,-8.90816681786,-3.90047773981,blue
24.3090333421,1.20607300248,0.627014267007,-10.8534448884,-7.13919862241,blue
25.2497879309,1.88280202807,1.9669497897,-10.4754914051,-6.12417549181,blue
26.1426014023,2.57192944572,3.21849874838,-7.49580165292,-0.816619769304,blue
26.9826857837,3.25133283144,4.29968852239,-2.48596432724,5.97982749818,blue
27.7657666192,3.89752072706,5.14125627052,3.13637547441,9.22984826422,blue
28.4881444311,4.48643621927,5.69033477084,7.57072191701,5.56243058137,blue
29.146747528,4.99431763215,5.91259786126,9.37847942173,-2.94766815032,blue
29.7391749744,5.39858300707,5.79299786324,8.14203014878,-9.68498729397,blue
30.2637322236,5.67870730483,5.33539499701,4.68576868618,-9.03394149283,blue
30.7194621964,5.81706114152,4.561418005,0.706520473359,-1.46452739913,blue
31.1061722586,5.79967815793,3.50882914743,-2.03754424922,6.83990630174,blue
31.4244578017,5.61692029311,2.22958603867,-2.57390527061,9.53784521342,blue
31.6757250649,5.26401529638,0.787706403584,-1.1543288966,5.40763396974,blue
31.862213711,4.74144270638,-0.74309405903,0.933442955066,-1.56922026351,blue
31.9870140376,4.0551439286,-2.28215515448,2.06340975026,-6.45302595542,blue
32.0540698912,3.21653470779,-3.74521330004,1.12030642656,-6.95597816319,blue
32.0681594149,2.24230743261,-5.04841761402,-1.90135950238,-3.64120503286,blue
32.0348510528,1.15402512211,-6.1129052882,-5.81526539487,1.50246897466,blue
31.9604366188,-0.0224775502448,-6.86963837936,-8.7234823776,5.73522999296,blue
31.85184454,-1.25786133036,-7.2641043587,-8.87078836194,6.21201410611,blue
31.7165377266,-2.52018452752,-7.2604413589,-5.50623917702,2.13636761102,blue
31.5624010144,-3.77590166271,-6.84457998621,0.643712109877,-3.42803433814,blue
31.3976205389,-4.99091957197,-6.0261092986,7.52969454994,-5.56715545966,blue
31.2305545653,-6.13167339122,-4.83871138413,12.534858621,-2.47309764752,blue
31.069594486,-7.16618568841,-3.33911757877,13.541787917,2.3011378866,blue
30.9230147414,-8.06507323066,-1.60462605373,9.86431511446,3.59039138195,blue
30.7988130368,-8.80246569391,0.270732034337,2.63248091713,0.408594334267,blue
30.7045497192,-9.35679690942,2.18128935605,-5.55655146686,-3.03758685405,blue
30.6472007657,-9.71142943244,4.01595106812,-11.6156407193,-2.46077631109,blue
30.6330352173,-9.85508490455,5.66516549813,-13.2194601245,1.36333384618,blue
30.667518964,-9.78207106539,7.02807944266,-9.82826067452,3.76170282985,blue
30.7552393543,-9.49231303648,8.01918604731,-3.00327766088,2.13794751862,blue
30.8998423816,-8.9912071634,8.57383092321,4.21272050193,-0.987173959241,blue
31.1039764879,-8.28931941586,8.65214869485,8.65131684535,-1.77944318073,blue
31.3692417744,-7.40194978147,8.24126906039,8.51113406087,-0.43601434456,blue
31.6961483871,-6.34858201019,7.3558703278,4.24945338893,-0.558831849728,blue
32.0840906876,-5.15223737837,6.03729929946,-1.62122193292,-3.26226075132,blue
32.5313421566,-3.83875454501,4.35148459146,-5.79346182485,-4.43037397579,blue
33.035070305,-2.4360243425,2.38578413896,-5.8849625838,0.190186887835,blue
33.5913651257,-0.973213901875,0.244822548566,-1.73497753604,8.15537071183,blue
34.1952739057,0.51998677831,-1.95461793293,4.43960815021,11.215160103,blue
34.8408387431,2.01406993836,-4.08950207569,9.16582984102,4.15895130167,blue
35.5211353332,3.48034785524,-6.03701276544,9.54877039986,-8.449160835,blue
36.2283116868,4.89150956018,-7.68130881858,4.84344274426,-15.7751146084,blue
36.953625672,6.22208816612,-8.92024322341,-3.07669688244,-10.9561931055,blue
37.6874802985,7.44883557874,-9.67168189026,-10.605002746,2.53846204102,blue
38.4194552649,8.55100560271,-9.87904898741,-14.1777269762,14.2468418169,blue
39.1383344014,9.51055162171,-9.51571282857,-12.0213815441,15.6694669409,blue
39.8321307135,10.3122502928,-8.58783456738,-4.99122551686,6.46460937981,blue
40.4881108888,10.9437648517,-7.13537251493,3.8800492021,-6.43276509451,blue
41.092822361,11.3956636401,-5.23102842165,10.848988317,-14.4604807798,blue
41.6321307675,11.661413702,-2.97701209896,13.1973951594,-12.9369548524,blue
42.09127633,11.7373678075,-0.499678897245,10.3902280645,-3.46092811609,blue
42.4549503763,11.6227522878,2.05762855372,4.11986184175,7.41754276309,blue
42.7073852741,11.3196511416,4.54297597976,-2.70417544065,12.6410557231,blue
42.8324483756,10.8329761093,6.80483790206,-7.41297004949,9.62777386367,blue
42.8137311589,10.1704112413,8.70111197461,-8.70327435779,1.69611906823,blue
42.6346254258,9.34232073857,10.1076439602,-6.92292790437,-5.5053443174,blue
42.2783811643,8.36161238061,10.9258823287,-3.51401960276,-8.6951413486,blue
41.7281463508,7.24355611507,11.0894085439,-0.0460457743105,-7.9396452217,blue
40.9669926366,6.00556268085,10.5691330681,2.56955394342,-4.2692918729,blue
39.9779299427,4.66692738368,9.3768858863,4.27144174077,1.6358495899,blue
38.7439099179,3.24854186713,7.56703668715,5.4397800502,7.97092301409,blue
37.2478160652,1.77257532847,5.23573969446,6.25943060814,10.8765465049,blue
35.4724376851,0.262126921206,2.51745197976,6.34526056899,7.0874878617,blue
33.4004240116,-1.25914853573,-0.421483603457,4.91176221507,-2.11339823704,blue
31.0142144496,-2.76743849867,-3.39216638106,1.38952233797,-10.6236347636,blue
28.2959422497,-4.23918825056,-6.19503378907,-3.91336002858,-12.1637329919,blue
25.227312112,-5.65152336817,-8.63362797705,-9.56092994348,-5.56052872261,blue
21.7894561988,-6.98266345921,-10.529214642,-13.387427554,4.34263604699,blue
17.9627763229,-8.21230827921,-11.7350190295,-13.4184849929,10.7171159017,blue
13.7267813334,-9.32197746793,-12.1487812741,-8.88342606413,9.84966783892,blue
9.05992663116,-10.2952899386,-11.7224441494,-0.800392985948,3.21210417266,blue
3.93945737587,-11.1181778873,-10.4680448036,8.20624287006,-4.37264443611,blue
-1.65874916059,-11.7790400615,-8.4592155757,14.8473785513,-8.31250858211,blue
-7.76035149357,-12.2688464525,-5.8280456012,16.5020319951,-6.92630987797,blue
-14.3927324818,-12.5812087376,-2.75736302811,12.3735542147,-1.91182489636,blue
-21.5852133174,-12.7124247416,0.53125920928,3.95368021837,3.2057164251,blue
-29.3692874628,-12.6614936965,3.79324040027,-5.44869620883,5.44784096401,blue
-37.778860803,-12.4300901365,6.77962381932,-11.9848167737,4.06483824659,blue
-46.8504851028,-12.0224858533,9.2573100676,-12.8844898312,0.615527338822,blue
-56.6235808808,-11.4454204224,11.0291331756,-7.7558278726,-2.28072771583,blue
-67.1406535447,-10.7079306527,11.9517623247,1.06128272061,-2.58831998599,blue
-78.4475079158,-9.82115179901,11.9494846056,9.38210948951,-0.243742850656,blue
-90.593464759,-8.79810196918,11.0222792282,13.0257191312,2.34355696455,blue
-103.631581691,-7.65345919842,9.24714975198,9.81317244187,1.81886991818,blue
-117.61887868,-6.4033371722,6.77238364724,0.741251665841,-2.59949190416,blue
-132.616566455,-5.06506214695,3.80515581473,-10.3043827568,-6.90235000018,blue
-148.690277509,-3.65695354601,0.593564421124,-18.2448017743,-5.25955693592,blue
-165.910301796,-2.19811172993,-2.59525604189,-19.1506255666,3.34132666305,blue
-184.351829616,-0.708215322802,-5.49887929516,-12.1104930346,12.0914551993,blue
-204.095202167,0.79267312039,-7.88288855757,0.29196079295,11.8952917234,blue
-225.226165618,2.28430025532,-9.5614202819,13.1327666655,0.839735603949,blue
-247.836119784,3.74642620153,-10.412890237,21.3667523905,-12.5984649978,blue
-272.022350374,5.15905337748,-10.3893688384,22.0276189073,-16.8746718006,blue
-297.888234638,6.50268998514,-9.51880493054,15.3705590151,-8.13277312905,blue
-325.543415389,7.75864942739,-7.90014080862,4.48228400943,6.44010558769,blue
-355.103945176,8.90937617691,-5.69216276418,-6.33814735746,15.5436846232,blue
-386.692404601,9.93878320292,-3.09751688434,-13.5345188422,13.4836545088,blue
-420.43799639,10.8325863801,-0.343647528935,-15.609856968,3.45471511779,blue
-456.47661692,11.5786201866,2.33743427188,-13.2810065647,-7.10726665149,blue
-494.950911327,12.1671144675,4.72864820686,-8.61655556998,-12.709115604,blue
-536.010322974,12.5909088611,6.64490140765,-3.77800811703,-11.6591034596,blue
-579.811151465,12.8455813329,7.94637013152,-0.0556814756796,-4.61735883727,blue
-626.516633087,12.929472826,8.5471868348,2.40444614612,5.80993630401,blue
-676.297048591,12.8436057396,8.41933570843,4.23051995461,14.1930535944,blue
-729.329851517,12.5915124155,7.5921091108,6.15925459869,14.0466833767,blue
-785.799805622,12.1789994783,6.14776848618,8.45158636986,3.36954120624,blue
-845.899122183,11.6138742687,4.21410310462,10.6274508658,-11.2323704629,blue
-909.82759275,10.9056552312,1.95450465748,11.5932026652,-18.0443446603,blue
-977.792718642,10.0652812674,-0.443927008163,10.1001274658,-10.3543125607,blue
-1050.00984385,9.10482786646,-2.78378052667,5.37028372915,6.14507342014,blue
5.81398130463e-08,5.81398130463e-08,6.05840590522e-07,0.00014412945972,0.000472606882053,red
1.32679190705e-06,1.32028525933e-06,1.3478120467e-05,0.00293578610554,0.00802891864267,red
1.17729527992e-05,1.16123018778e-05,0.000114297510549,0.0210915033709,0.0375249949741,red
6.24528783666e-05,6.08410897446e-05,0.000569731371009,0.0828694358624,0.0583832634513,red
0.00023617683384,0.000226325132168,0.00198692640551,0.206675438077,-0.0690511643434,red
0.000702286327733,0.000658951443404,0.00533286380546,0.338520391605,-0.392742314542,red
0.00174855335486,0.00159820180497,0.0116935345024,0.316972673037,-0.468203913322,red
0.00380623188696,0.00337019885977,0.0217949063904,-0.0469110598938,0.365644994672,red
0.00747086193674,0.00637110286624,0.0354601767541,-0.781307158555,1.72644012463,red
0.0135244385628,0.0110424650716,0.0512296844704,-1.59771375798,1.70698423354,red
0.0229632880465,0.0178443942765,0.0663095324912,-1.94076088143,-1.03753469486,red
0.0370314950379,0.0272278306499,0.0768829993719,-1.29302944208,-4.50178972154,red
0.0572524767569,0.0395998714917,0.0786649357404,0.413649827505,-4.23105204035,red
0.0854450588117,0.0552705346733,0.0674902188769,2.56158387535,1.5080584362,red
0.123711187224,0.0743721948972,0.039783550925,4.02531192827,8.11905434715,red
0.174389668263,0.0967533224912,-0.00708692798966,3.7657276826,8.21681081582,red
0.23997822214,0.121859152436,-0.0744436198598,1.53194576913,-0.313032642932,red
0.323031084736,0.14861881804,-0.161773271016,-1.78911554024,-10.6757889215,red
0.426043152555,0.175362415105,-0.26595974356,-4.47816924611,-12.8818838709,red
0.551335945563,0.199793766076,-0.380307578021,-4.85788238598,-3.59457779938,red
0.700959584677,0.219039198828,-0.493578470926,-2.29354938379,9.8722794126,red
0.876615361216,0.229776776903,-0.589495237509,2.23539562887,15.7811530106,red
1.07959449141,0.228434867107,-0.647251456526,6.38375225206,8.80505927438,red
1.31072790699,0.211442746001,-0.643386403669,7.51514236705,-4.92594264019,red
1.57034572731,0.175515780631,-0.555040035025,4.14298649573,-13.7166675265,red
1.858247737,0.11795766092,-0.364240709301,-3.01785918357,-11.3415502583,red
2.17368744354,0.0369617187402,-0.0625776226677,-11.040327576,-1.92582875335,red
2.51537336455,-0.0681062660564,0.344584020637,-15.9634317918,5.84254410452,red
2.88149171885,-0.196460658105,0.835229012253,-14.6682995831,7.7663021844,red
3.26975371629,-0.345700790566,1.36991032392,-6.54344725095,6.17425708201,red
3.67746719918,-0.511686347982,1.89351434609,5.92283565748,4.20385282035,red
4.10162804724,-0.688502815667,2.33963936091,17.9924651758,1.20330394264,red
4.5390250051,-0.868533575308,2.63727289205,24.6498267885,-4.53146576279,red
4.98635356578,-1.04264715133,2.71913935125,22.822540477,-10.3892355438,red
5.440338281,-1.20049746541,2.53084681411,12.8233701666,-10.2489923115,red
5.89786287646,-1.33092806202,2.03975478233,-1.6899348884,-1.78973316416,red
6.35610194453,-1.42247039025,1.24233880383,-15.2634143344,9.03288578241,red
6.81264471715,-1.46392313626,0.168882836247,-22.9927671543,13.1388900187,red
7.26560494058,-1.44498986732,-1.11536562873,-22.5504735663,7.67875020655,red
7.71371576602,-1.35694208746,-2.51300739737,-14.9634884592,-1.6376550583,red
8.15641011547,-1.19326981787,-3.90124912882,-3.87274242892,-7.58169463757,red
8.59388509474,-0.950282453249,-5.14216335526,6.24840248977,-8.3901866108,red
9.02714708508,-0.627625376738,-6.09560939017,12.0096776878,-6.52116005283,red
9.45803428545,-0.228680257708,-6.63361538921,12.3019224577,-3.00490563186,red
9.88921339121,0.23917867615,-6.65477722532,8.35841161478,3.25278019871,red
10.3241469984,0.764494224977,-6.09712975641,2.82134299132,10.4730608406,red
10.7670306237,1.33181879,-4.94798463107,-1.62132549563,12.2920549807,red
11.2227011247,1.9220017902,-3.24944093811,-3.36462041172,4.28607788376,red
11.6965192492,2.5126754672,-1.09867827708,-2.34092050576,-8.80659488898,red
12.1942290316,3.07893263531,1.35732021993,0.264114730674,-15.6692899924,red
