delta,theta,alpha,beta,gama,Color
21.0015872078,-1.37218400997,-13.1680428667,6.85791770327,0.734951301693,blue
17.2460951821,-5.75359548438,-8.6532646062,5.63950923508,4.1232154612,blue
12.875614897,-10.153554612,-3.71236949907,4.26043415836,4.06770592001,blue
7.85733929711,-14.4734888743,1.26351044987,3.83754542704,1.68733514811,blue
2.15824913828,-18.6137655088,5.88593280964,4.50023255478,-0.0254793717286,blue
-4.25503282174,-22.4764417011,9.80215642717,5.38669969023,0.0716315431675,blue
-11.4164205755,-25.9680548551,12.7257189703,5.20205492891,-0.203020694806,blue
-19.3605763239,-29.0023586216,14.4616418461,2.99115047269,-2.95753834155,blue
-28.1231488891,-31.5029044528,14.9237291226,-1.27366673758,-5.9472964933,blue
-37.7410301964,-33.4053692721,14.1420786079,-6.57102239862,-4.15753399484,blue
-48.2526240271,-34.6595414073,12.2597361935,-11.2333615647,3.25007424285,blue
-59.6981246311,-35.2308925243,9.51841914136,-13.6709814956,9.78499555651,blue
-72.1198008454,-35.1016763699,6.23438116011,-13.0425091978,8.05547191114,blue
-85.5622798532,-34.2715109962,2.76658558015,-9.54877992357,-1.2398069625,blue
-100.072827057,-32.7574226695,-0.519776665188,-4.25770373473,-9.30281445956,blue
-115.701620469,-30.5933515032,-3.29079143691,1.39598817756,-8.7562703408,blue
-132.502018609,-27.8291390408,-5.27846640159,6.1671445948,-1.28108347185,blue
-150.530821937,-24.5290375114,-6.3088048217,9.36105550905,5.27461036652,blue
-169.848529906,-20.7697990479,-6.32019183193,10.8781839274,5.84787115654,blue
-190.519594443,-16.6384156418,-5.36989924392,11.0028313435,2.37675431237,blue
-212.612665309,-12.2295859435,-3.62768110684,10.1152424707,-0.387169712844,blue
-236.200820602,-7.64299081256,-1.35682052651,8.48507608009,-0.946514392948,blue
-261.361777517,-2.98046654051,1.11555589072,6.20638551884,-1.46985933346,blue
-288.178081004,1.65683065182,3.43578056009,3.25544863634,-3.16140702201,blue
-316.737272163,6.17117243845,5.26446929049,-0.383906448696,-3.69323738005,blue
-347.132043685,10.470821709,6.31625086013,-4.58470706613,-0.494422824992,blue
-379.460391705,14.4723217538,6.39385485819,-8.96568435538,4.69903271157,blue
-413.825767361,18.1024407452,5.41270378652,-12.8246132981,6.69030288248,blue
-450.337225902,21.2997218064,3.41325867617,-15.1781346929,2.57734821505,blue
-489.109574298,24.0156023947,0.559658946913,-15.0025759701,-4.53765535705,blue
-530.263521459,26.2150808091,-2.87534766098,-11.6673248733,-8.20449598098,blue
-573.925831332,27.876929104,-6.53764681272,-5.36890458621,-4.70327535822,blue
-620.229470306,28.9934773825,-10.0282211992,2.70687681075,3.38113711682,blue
-669.313736465,29.57001277,-12.9448946605,10.6377345217,9.04877369046,blue
-721.324367303,29.6238384438,-14.9250182499,16.330344709,6.72408487859,blue
-776.413634517,29.183034813,-15.6848185952,18.160988971,-2.27045496785,blue
-834.740438174,28.2849686739,-15.0514733574,15.4902027699,-9.68455995686,blue
-896.470407587,26.9746074792,-12.9845879016,8.93615808722,-7.61518287667,blue
-961.776006281,25.3027102654,-9.58464977735,0.332310446816,2.67325887558,blue
-1030.83663355,23.3239729858,-5.08729698953,-7.7040150487,10.4292718118,blue
-1103.83871823,21.0952005883,0.156247300264,-12.5871530309,6.39146267694,blue
-1180.97580357,18.6735696531,5.71072558703,-12.7434717648,-5.78598764985,blue
-1262.44862276,16.1150371633,11.0972635516,-8.33752204313,-11.9791988258,blue
-1348.46516521,13.4729410766,15.8385983224,-1.33790935468,-3.55429252286,blue
-1439.24073684,10.7968248645,19.5045332057,5.20874880519,11.0776871338,blue
-1534.99801987,8.13150466792,21.7530101812,8.44121046838,14.6295935515,blue
-1635.9671352,5.5163899218,22.3627224784,6.9487767593,1.15075399527,blue
-1742.38570419,2.9850638515,21.254160971,1.45600548813,-15.6237582903,blue
-1854.49890364,0.565123577292,18.4972104556,-5.4361943998,-17.0714368703,blue
-1972.55951001,-1.72173309012,14.3047138574,-10.4034570751,-1.00343809117,blue
-2096.82793635,-3.85940354935,9.01271275463,-10.9540532893,15.7565946628,blue
-2227.57226981,-5.83690011299,3.04933266178,-6.64067609617,16.5430405387,blue
-2365.06831516,-7.64773695328,-3.10457225992,0.708043826268,2.77483631407,blue
-2509.59964392,-9.2892238253,-8.95904426231,7.88863449291,-9.92073001387,blue
-2661.45764535,-10.7617034042,-14.0585645581,11.8954283347,-10.7665256307,blue
-2820.94157596,-12.0677687911,-18.0212942394,11.3365324646,-4.0334135835,blue
-2988.35860416,-13.2114955934,-20.5703561432,6.9754075009,0.255036805453,blue
-3164.02384647,-14.1977200217,-21.5544248053,1.17355653028,0.301461827628,blue
-3348.26039267,-15.0313912179,-20.9560690543,-3.40783032032,2.34101110738,blue
-3541.39931839,-15.7170228451,-18.887585434,-5.13395259866,8.43010369337,blue
-3743.77968764,-16.2582672254,-15.5753378589,-4.08004836618,10.9207783511,blue
-3955.74854943,-16.6576306385,-11.3346914757,-1.77357322529,2.46486659164,blue
-4177.66093035,-16.9163388585,-6.53837905801,-0.189540286452,-11.8250548693,blue
-4409.87982059,-17.034349956,-1.58154548361,-0.569419911821,-17.6005370516,blue
-4652.77614811,-17.0105017479,3.15317808724,-2.7122220502,-7.58792200722,blue
-4906.72873974,-16.8427793958,7.32735396719,-5.12861018178,9.01676443168,blue
-5172.12427344,-16.528689079,10.6723858947,-5.95930911679,16.2993935168,blue
-5449.35722711,-16.0657204104,13.0070938126,-4.11145586494,9.06830438194,blue
-5738.82982645,-15.4518729938,14.2461372384,0.0562828694972,-2.87299297776,blue
-6040.95198955,-14.6862147735,14.3992273089,4.88716306068,-7.71363006002,blue
-6356.14127218,-13.7694446623,13.5618871263,8.27954725085,-4.87210051821,blue
-6684.82282674,-12.7044404757,11.8991922814,8.72610166594,-2.39297173393,blue
-7027.42937182,-11.4967567191,9.62470704229,6.05376406122,-3.61612817648,blue
-7384.4011406,-10.1550097149,6.97741677592,1.57884500092,-2.60321342814,blue
-7756.18577183,-8.69108963481,4.19932235402,-2.45514341527,4.81276514353,blue
-8143.23812406,-7.12016766064,1.51565825205,-4.02635434679,11.3699831182,blue
-8546.02000715,-5.46049340219,-0.881065781176,-2.53395615925,6.86590468783,blue
-8964.99983064,-3.73299717125,-2.84263295889,0.680083187783,-5.73942452339,blue
-9400.65217703,-1.96073187205,-4.2722619786,2.91802409031,-11.3843065696,blue
-9853.45731453,-0.168204879835,-5.12761854185,1.63043449226,-2.70895303558,blue
-10323.9006652,1.61934380748,-5.42008089958,-3.92630699441,8.43773786972,blue
-10812.4722472,3.37665743564,-5.21064332218,-11.8408809465,5.7494988479,blue
-11319.6661161,5.07911001353,-4.60283041188,-18.1201868269,-8.75488993258,blue
-11845.9798328,6.70323046083,-3.7329249575,-18.5286714103,-15.1187888605,blue
-12391.9139716,8.22707191233,-2.75768717747,-10.7885621013,-0.762614103395,blue
-12957.9716718,9.63042259793,-1.83977320295,3.99555142302,20.9317933598,blue
-13544.6582298,10.8948701281,-1.13143197516,21.4049683761,23.8445164476,blue
-14152.4807341,12.0037406086,-0.75758583429,35.2578506094,0.292927195774,blue
-14781.9477347,12.9419509458,-0.799799961357,40.002779571,-27.1217700417,blue
-15433.568925,13.6958330501,-1.28287052261,32.9773177594,-29.038031116,blue
-16107.8548001,14.2530016718,-2.16585235051,15.5897996162,-2.43609351211,blue
-16805.3162514,14.6023351285,-3.33930858782,-7.10597005252,25.1459036749,blue
-17526.4640628,14.7341198613,-4.63031242225,-28.3046160167,25.9319351342,blue
-18271.8082828,14.6403828576,-5.81613534146,-42.0113190839,2.13868714068,blue
-19041.8574548,14.3154089489,-6.64656266487,-45.1477493564,-18.3639115335,blue
-19837.1176881,13.7564194801,-6.87345900414,-38.2917279933,-14.8191514368,blue
-20658.0915453,12.9643780877,-6.28476846983,-24.8153210017,4.04323464903,blue
-21505.2767114,11.9448857373,-4.73889346924,-8.98590348268,13.0574116074,blue
-22379.1644035,10.7091158197,-2.19477271501,5.88710374798,1.56534553735,blue
-23280.237502,9.27471023588,1.26678672584,18.2600954844,-14.9187036108,blue
-24208.9684065,7.66652611341,5.43410129977,27.8434694796,-14.3214989118,blue
-25165.8166298,5.9171153031,9.97036321648,34.416223405,5.85581063314,blue
-26151.226139,4.06683549255,14.4352278573,37.028244442,25.4072219828,blue
-27165.6224499,2.16351292755,18.3215922936,34.2430843032,22.7708466632,blue
-28209.4094876,0.261596126,21.1049710246,25.2283018506,-2.8216954358,blue
-29282.966228,-1.57922970508,22.3011009182,10.8925411511,-29.7529654702,blue
-30386.6431227,-3.29595274294,21.5260878182,-5.75573989213,-33.3137112755,blue
-31520.7582991,-4.82460645103,18.5525975962,-20.3921099853,-8.30882745037,blue
-32685.5935236,-6.10300432653,13.3553108558,-29.0315854263,24.9643184906,blue
-33881.3899145,-7.07371398641,6.13926232586,-29.7755470239,37.8296391613,blue
-35108.3433938,-7.68712462234,-2.65403738091,-23.7257834995,19.3587298367,blue
-36366.5998575,-7.90444367964,-12.365735196,-14.5053073058,-13.2122258979,blue
-37656.2500421,-7.70045144858,-22.1644615651,-6.54748005758,-31.2022136365,blue
-38977.3240606,-7.06584611575,-31.1144075052,-2.98096797796,-21.9895129339,blue
-40329.785583,-6.00902620784,-38.2613677772,-4.17139533314,1.13124342266,blue
-41713.5256304,-4.55718057863,-42.7289859009,-7.65191489865,15.7875549064,blue
-43128.3559543,-2.75658617899,-43.8156374536,-9.46750430616,13.6634974292,blue
-44574.0019647,-0.672047663014,-41.0815202052,-6.24816659513,4.56226974492,blue
-46050.0951682,1.61455074076,-34.4157697526,3.01499916892,0.363746995453,blue
-47556.1650706,4.00656793644,-24.0749021482,16.3224828426,0.846220459643,blue
-49091.6305021,6.39574443686,-10.6864742488,29.4061580545,-2.04758371123,blue
-50655.7903175,8.66605716306,4.78476271684,37.4824325956,-9.7682059309,blue
-52247.8134173,10.6981567592,21.1070882969,37.2220067563,-13.152379256,blue
-53866.7280334,12.374222526,36.8833219661,28.0781445537,-4.52843016682,blue
-55511.4102182,13.5830428248,50.6748811057,12.4347415033,10.3478035306,blue
-57180.5714771,14.2251111433,61.1368227451,-5.40794362946,17.05837845,blue
-58872.7454762,14.2175198784,67.1506201819,-20.8867384366,8.86112408329,blue
-60586.2737602,13.4984325229,67.9410802139,-30.7309921127,-5.59072647445,blue
-62319.2904127,12.0309218078,63.1649063156,-33.8121471948,-12.3803855617,blue
-64069.7055975,9.80597560394,52.960879999,-31.0573086123,-7.48088941472,blue
-65835.1879192,6.84449733678,37.9552828398,-24.6140307895,0.95882403432,blue
-67613.1455395,3.19816703382,19.2206858905,-16.7260814447,4.06584923855,blue
-69400.7059819,-1.05092202755,-1.80894740797,-8.84146958757,1.92926904926,blue
-71194.6945478,-5.79188154015,-23.4593223948,-1.31699356771,0.516648726747,blue
-72991.6112688,-10.887877994,-43.9617357922,6.21289423386,2.18593912741,blue
-74787.6063184,-16.180142165,-61.6099936436,14.0522411256,3.1202329381,blue
7.9070145743e-07,7.9070145743e-07,8.23943203109e-06,0.00196016065219,0.00642745359592,red
9.58386434138e-06,9.49537393234e-06,9.51405156184e-05,0.0189529720568,0.040419540064,red
5.71136446676e-05,5.58756395123e-05,0.000531741303366,0.0829292002292,0.0741834235581,red
0.000227101424643,0.000218478246132,0.00194531071596,0.214803389718,-0.0689301427208,red
0.000690005410342,0.000649631587531,0.00531864496922,0.352233506827,-0.45797241327,red
0.00173498831504,0.00159039167716,0.0117443405322,0.324221584252,-0.512353042199,red
0.00380302497965,0.00337648308765,0.0220263670811,-0.0387835004951,0.54941193437,red
0.00752681814993,0.00643974378304,0.0362881025315,-0.715440845053,2.01576085066,red
0.0137795272202,0.011306062448,0.0536954994437,-1.39886925895,1.47555656261,red
0.023726557181,0.0185830524607,0.0722961545794,-1.63023071608,-2.04458005266,red
0.0388634282459,0.0289202469775,0.0888614277494,-1.12150854623,-5.21198006468,red
0.0610192690535,0.0429238088011,0.0986596235219,-0.0322203472191,-2.999808475,red
0.0923201616978,0.0610271338038,0.0953572945281,1.08099371578,4.65300561172,red
0.135123970982,0.0833407554323,0.0714466763638,1.67569567185,10.2501988907,red
0.191938840067,0.109507789705,0.0194490559347,1.66654266335,5.49398823579,red
0.265332568267,0.138586041016,-0.0661546058819,1.50253689437,-8.03223565715,red
0.357841364451,0.168977265063,-0.186545811302,1.78389923527,-17.007585782,red
0.471885870698,0.198419889864,-0.336233339357,2.68537415281,-9.17884391995,red
0.609699669223,0.224053891842,-0.50138572313,3.61657154009,11.0717308331,red
0.773275781243,0.242561239215,-0.659419970191,3.42600462127,23.7682949211,red
0.964336798841,0.250379549018,-0.780268007122,1.10160828282,13.63110327,red
1.18432980141,0.243976266501,-0.829516334825,-3.43909744052,-11.7074562756,red
1.4344419634,0.22016050512,-0.773307401496,-8.97675705564,-27.5347834652,red
1.71563353033,0.176407311145,-0.584478079593,-13.3101837306,-17.4709043424,red
2.02868253183,0.111165477605,-0.24908366668,-14.1742362527,8.91608652502,red
2.37422661286,0.0241118010215,0.227690213688,-10.3483019273,25.8812836662,red
2.75278938764,-0.0836795759108,0.817366559402,-2.38178374092,18.2808473591,red
3.16479121881,-0.209665484125,1.46695794295,7.49165273799,-3.87313057568,red
3.61055145842,-0.349858705986,2.10159860852,16.226890484,-18.2686894182,red
4.09029082268,-0.498941029205,2.63135542346,21.1676149206,-14.3808337735,red
4.60414102923,-0.650452526821,2.96179716757,20.9772961651,-1.2890544703,red
5.1521639575,-0.797046400184,3.00712694986,15.9110149496,6.70401012981,red
5.73437842286,-0.930799901341,2.70407706821,7.43753878376,6.35157970547,red
6.35079052178,-1.04357132361,2.02445567626,-2.45189571929,4.51797302005,red
7.00142226715,-1.12739183527,0.984263220326,-11.8435248086,5.10016067192,red
7.6863321102,-1.17487981158,-0.352342828499,-19.1871207983,3.46447241174,red
8.40562128754,-1.17966296097,-1.87529759918,-23.3110269347,-4.58483003584,red
9.15942288829,-1.13678898531,-3.43728527289,-23.3767841855,-13.2980111019,red
9.9478746427,-1.04310068864,-4.86806555058,-18.9718035104,-11.8014121127,red
10.7710798095,-0.897548766468,-5.99290536475,-10.3785420587,1.76313091548,red
11.6290604006,-0.701418089484,-6.65296876209,1.13247312594,15.4033180066,red
12.5217061792,-0.458448116725,-6.72521458153,13.2505458937,15.4542585869,red
13.4487254856,-0.174830713302,-6.13931586541,23.0294268558,1.90943763832,red
14.4096050683,0.1409259804,-4.88941417632,27.7298608643,-11.5733385781,red
15.403583122,0.478268542498,-3.03914074405,25.7976182395,-12.9208929501,red
16.429634428,0.824992060651,-0.719158738876,17.5365517819,-3.82179385179,red
17.4864600583,1.16773137679,1.88262408472,5.13601909501,4.6495476988,red
18.5724710501,1.49251639563,4.53721933211,-7.99414523022,5.73866746637,red
19.6857589559,1.78535895235,6.99554239736,-18.3089929612,2.79406287975,red
20.8240528979,2.03284481831,9.012247528,-23.2061395539,1.8109198592,red
21.9846643467,2.22270652676,10.370138947,-21.7405547962,2.48302946933,red
23.1644182564,2.34435151992,10.902737257,-14.8052611637,-0.0267076927728,red
24.3595739141,2.38932735138,10.5127513368,-4.76026763207,-5.93536938484,red
25.5657504667,2.3517202027,9.18464987502,5.36965660869,-8.26910340473,red
26.7778823385,2.22849514948,6.99007999845,12.8601946427,-1.88308594161,red
27.990230616,2.01978730727,4.08540857659,16.0573933858,7.8115749683,red
29.1964591589,1.72913359939,0.70108135162,14.6485688523,9.59660496074,red
30.3897612435,1.36361030791,-2.87697940532,9.40226050711,0.513997064121,red
31.5630144506,0.933835109523,-6.33284785274,1.68570280446,-8.73750009925,red
32.7089440595,0.453800512374,-9.35082055641,-6.86064647084,-6.13246541246,red
33.8202788766,-0.0594817786913,-11.6473990162,-14.3805563924,5.5805329382,red
34.8898881029,-0.586530177067,-13.0014739114,-18.8170779151,10.5572344294,red
35.910892991,-1.10612352952,-13.2790517406,-18.2223495232,-0.238032522068,red
36.8767530647,-1.59618194082,-12.4492663819,-11.4825172437,-15.3332744022,red
37.7813336176,-2.03475062549,-10.5893055594,0.812178347872,-14.6404659092,red
38.6189654829,-2.40102800222,-7.87719487055,15.8888696518,5.36520461795,red
39.3845039118,-2.67638019831,-4.57299763957,29.1709253784,24.3116225421,red
40.0733834814,-2.84529422384,-0.990615395879,35.6070742768,19.8121429439,red
40.681663255,-2.89622712918,2.53639121861,31.5825998503,-5.89801008416,red
41.2060600625,-2.82230890647,5.69084191456,16.6719010619,-26.78153035,red
41.6439685669,-2.62186217271,8.20551772657,-5.61663084987,-21.6681187916,red
41.9934669588,-2.29870933415,9.89031037882,-28.634181887,2.57549088913,red
42.2533084051,-1.86224592063,10.6498235945,-44.7966517459,20.2512157117,red
42.4228988488,-1.32726870282,10.489533745,-48.3959278569,16.2130622403,red
42.5022619389,-0.713558118983,9.51005248788,-37.8564363339,0.232944742425,red
42.4919933733,-0.045224318025,7.89051325462,-16.4438535971,-8.36614930673,red
42.3932092178,0.650165042776,5.86342850737,8.92153433931,-4.16966861445,red
42.2074907282,1.34264440103,3.68431480612,30.2553381805,1.37845772561,red
41.9368231506,2.00105194349,1.59987942843,41.406775813,-1.90079950902,red
41.5835248537,2.5943196077,-0.181353379017,40.0957004163,-8.89219973195,red
41.1501680754,3.09279809244,-1.51241515407,28.3627647063,-6.8913474048,red
40.6395008468,3.46956952991,-2.32243319888,11.39874508,6.09971093161,red
40.0543820391,3.7017020132,-2.62067491146,-4.66949089865,16.709281077,red
39.3977338616,3.77139301287,-2.48991591402,-15.1278675657,11.6602239188,red
38.6725073718,3.66694265979,-2.07041267976,-18.2440085163,-5.47242523629,red
37.8816546612,3.38350185933,-1.53690830061,-15.4644823755,-17.0316471204,red
37.0281058541,2.92355366116,-1.07182255572,-10.2340780357,-11.0679574268,red
36.1147518839,2.29710027153,-0.83811618187,-6.06363459756,4.92466204515,red
35.1444305983,1.5215371153,-0.955302418894,-4.82273040173,12.7110950569,red
34.1199075371,0.621202717132,-1.48166338185,-6.0725720569,4.53188554635,red
33.0438411667,-0.373393633311,-2.4048802604,-7.65903681429,-8.09992091331,red
31.9187348207,-1.42663661197,-3.64203446694,-7.10045399282,-8.5349599543,red
