delta,theta,alpha,beta,gama,Color
46.3322984424,0.651694766258,-6.83066964989,-8.83777218289,-6.71981114771,blue
47.0471977131,0.0180513535244,-4.64773500486,-14.861378646,6.1736303706,blue
47.6556529475,-0.604246931295,-2.24161342764,-14.4734742743,15.4352076174,blue
48.1544814302,-1.19677022625,0.190909230807,-7.71731011589,13.2046283815,blue
48.5413453419,-1.74259959381,2.46378830363,2.30788417697,1.39616369351,blue
48.814783586,-2.22696534501,4.41801240361,10.8544776774,-10.0680201289,blue
48.9742264101,-2.63779705503,5.93412889869,13.7993960916,-12.8551646142,blue
49.0199936021,-2.9661609263,6.93993187465,9.67896531271,-7.24813445028,blue
48.953280155,-3.20656182648,7.41286579474,0.460814595141,0.280207182564,blue
48.7761325346,-3.35709416215,7.37728265434,-9.3679168717,4.74170612294,blue
48.491415324,-3.4194360568,6.89719655824,-14.972446341,6.31704183224,blue
48.1027648576,-3.3986915772,6.06559964516,-13.5276167749,7.04606351934,blue
47.6145260989,-3.30309269006,4.99172908126,-5.5789685181,6.33853511116,blue
47.0316712032,-3.14357620592,3.78786274237,5.26484764287,1.67130094919,blue
46.3597004871,-2.9332536513,2.55721489927,14.1210006857,-6.62105239647,blue
45.6045295468,-2.68679323652,1.38430951689,17.1753395361,-13.1272957381,blue
44.772371149,-2.41973189238,0.328861768336,13.4147695232,-11.4656683098,blue
43.8696232553,-2.14773611011,-0.576306753406,4.93277643406,-0.968420332102,blue
42.9027711323,-1.88583712361,-1.32342343149,-4.27725110426,11.2819876069,blue
41.8783045037,-1.64767560054,-1.92470705553,-10.3706629548,15.9519955597,blue
40.8026459198,-1.44479669091,-2.4052402374,-11.4663350403,9.60426195289,blue
39.6820854635,-1.286035879,-2.79508804293,-8.31642383613,-2.46955561928,blue
38.5227171754,-1.1770320039,-3.12192873675,-3.56804256823,-11.4032281198,blue
37.3303731867,-1.11989726972,-3.40523310263,-0.1138060865,-12.3321769155,blue
36.1105533635,-1.11306461582,-3.65266623848,0.52319625957,-6.88772190319,blue
34.8683520574,-1.15132029572,-3.85895358782,-1.09066162034,0.477086223469,blue
33.6083871095,-1.22601701316,-4.00705301857,-2.80673579032,6.69458128256,blue
32.3347347386,-1.32545613218,-4.07121449951,-2.30026374893,10.2689960999,blue
31.0508699071,-1.43542393208,-4.0213668096,1.42202983312,9.51198405098,blue
29.7596133571,-1.53985832078,-3.82814857575,7.26987186491,3.37514640673,blue
28.4630916514,-1.62161142548,-3.46784011942,12.5146252071,-5.69956821754,blue
27.1627160689,-1.66327002956,-2.92656355359,14.1879753844,-11.9488406577,blue
25.8591799601,-1.64800010862,-2.20335760597,10.6583236675,-10.8745080989,blue
24.5524689789,-1.56038621985,-1.31195757166,2.54946072386,-3.25958891733,blue
23.2418769528,-1.38723817277,-0.281254311072,-7.43977258699,5.84299226621,blue
21.9260206975,-1.11833745062,0.84551942808,-15.6794391937,11.2945677104,blue
20.602848237,-0.74709594758,2.01279025252,-19.1353680921,10.5845459576,blue
19.2696350132,-0.271101552245,3.15571216994,-16.5792865469,4.01569080517,blue
17.9229630488,0.307472333929,4.20414916549,-8.98920999388,-5.43312076479,blue
16.5586808181,0.981615257446,5.08740417703,0.960815889283,-12.2903838933,blue
15.1718453711,1.73940697097,5.73949278943,10.0264104542,-11.2432979963,blue
13.7566508245,2.56414062484,6.10467869875,15.6072157848,-2.02927823899,blue
12.3063477185,3.43465176227,6.1428657558,16.5466403868,8.64614131101,blue
10.8131569158,4.32585343785,5.83432497451,13.2615029129,12.193538966,blue
9.26818156496,5.20946833263,5.18318244908,7.27850261337,6.24288939559,blue
7.66132096009,6.05493967608,4.21912632121,0.494540020294,-3.06204985909,blue
5.98118956022,6.83049319713,2.99690179067,-5.47851940347,-7.57707496877,blue
4.21503964502,7.50430939872,1.59331707963,-9.66372969367,-5.27106268926,blue
2.34867818435,8.04575124912,0.101697921173,-11.740291994,-0.857014216796,blue
0.366369982599,8.42659058006,-1.37587335516,-11.8265677394,1.03777466384,blue
-1.74926691588,8.62219004497,-2.7376787954,-10.1614318789,1.05540199005,blue
-4.01735697849,8.61260903105,-3.89166263949,-6.87857941459,2.17643388566,blue
-6.45883777753,8.38360272416,-4.76372627033,-2.05683331143,3.75024206158,blue
-9.09649392488,7.92748006086,-5.30406817152,3.94922052267,2.04890901228,blue
-11.9549494765,7.24378198489,-5.49097015799,10.1363023071,-3.01653294979,blue
-15.0606203238,6.33973912362,-5.33181188089,14.7911539998,-5.58374856817,blue
-18.4416282499,5.23047435305,-4.86137824669,15.9754867971,-1.06869601656,blue
-22.12767207,3.93893069023,-4.13769798976,12.4571019971,6.19504793689,blue
-26.149846678,2.49551938835,-3.23582552499,4.61387402691,6.52676083789,blue
-30.5404048686,0.937489134666,-2.24022133953,-5.2991287441,-2.91970281906,blue
-35.3324685842,-0.69198413231,-1.23663215747,-13.8568124204,-12.5023582666,blue
-40.5597110443,-2.34499043526,-0.304499784991,-17.9199889115,-9.71246996088,blue
-46.2560445789,-3.9703650667,0.489150729625,-16.1140218904,5.76076075331,blue
-52.4553540259,-5.51544520677,1.09373397445,-9.49766794629,19.3879424787,blue
-59.1913107049,-6.92807098563,1.47695153207,-0.993422271245,16.1270985694,blue
-66.4972968986,-8.15877339208,1.62483612975,6.12858009023,-3.34662680722,blue
-74.4064676752,-9.16307020405,1.5406393356,9.85450427904,-22.1752403061,blue
-82.9519687337,-9.90376797064,1.24333267514,10.2332859828,-23.1636503069,blue
-92.167320212,-10.353149457,0.766389369916,8.97989327256,-4.83991968567,blue
-102.086970954,-10.4949174592,0.157177638361,8.15395216586,17.5002529722,blue
-112.74701744,-10.3257602303,-0.523090310208,8.72452517564,25.7928809194,blue
-124.186067942,-9.85640340582,-1.19928086549,9.88355385646,14.5091619565,blue
-136.446224098,-9.11202761911,-1.78292569643,9.49956600263,-6.23778385106,blue
-149.57414898,-8.13195957784,-2.17451162651,5.43245686252,-20.656489747,blue
-163.622194842,-6.96858747374,-2.2685595156,-3.04874692246,-19.8304303341,blue
-178.64957362,-5.68550515073,-1.96233813062,-14.5323608993,-6.52521211608,blue
-194.723551096,-4.35493176269,-1.16833123019,-25.7623534854,9.3257177181,blue
-211.920623197,-3.05447442462,0.170563263262,-32.7454044198,18.2727411516,blue
-230.327612466,-1.86332289078,2.06514140471,-32.166351555,15.7767238841,blue
-250.042623082,-0.858006122114,4.46583129085,-22.6609321628,3.0118778472,blue
-271.175805699,-0.107889975595,7.25297996598,-5.59647372281,-12.9516288395,blue
-293.849896426,0.329363259202,10.2336877216,14.9430891381,-20.6699970051,blue
-1.43023940094e-06,-1.43023940094e-06,-1.49036785268e-05,-0.00354558470911,-0.0116261292985,red
-1.80390110612e-05,-1.78789475272e-05,-0.000179423074396,-0.0360265482713,-0.0788303583885,red
-0.000113863036285,-0.000111544972993,-0.00106760283902,-0.17189358624,-0.186629084603,red
-0.000485197284824,-0.000468271087258,-0.00422557991396,-0.5084965663,-0.0370002458435,red
-0.00158629820588,-0.00150253195614,-0.0126132106709,-1.02128940466,0.736857273496,red
-0.00427837879105,-0.00396015443504,-0.0304477498459,-1.37459211348,1.55838028968,red
-0.00997340387964,-0.00897840883455,-0.0620739256655,-0.921489400137,0.6056161883,red
-0.0207503597708,-0.0180732445559,-0.109908962984,0.92333091312,-2.91038374369,red
-0.0394342945021,-0.033042912615,-0.171993887402,4.05853064148,-5.86708355347,red
-0.0696372311458,-0.0557937228918,-0.239967409329,7.26961067076,-2.93220200026,red
-0.115761210371,-0.0881018536206,-0.298259667914,8.48155458017,6.45394374129,red
-0.182961450199,-0.131328645477,-0.325048667874,5.78231422615,13.851998123,red
-0.277067175499,-0.186110863315,-0.295154361687,-1.2627625902,8.59461731651,red
-0.404460320884,-0.252053051012,-0.18464744818,-10.8183682441,-8.91547862712,red
-0.571915064639,-0.327452902974,0.0234431354036,-19.1363063701,-23.1622306289,red
-0.786401721405,-0.409089916052,0.33327873203,-22.0688708952,-17.361769812,red
-1.05485950788,-0.492105138976,0.731351568149,-17.0697090177,7.1957066296,red
-1.38394674199,-0.569998398119,1.18370752135,-4.68181932514,28.730194357,red
-1.77978191038,-0.634766644816,1.63609872774,11.2982382905,25.5429885325,red
-2.24769118673,-0.677199466413,2.01754641187,25.1757504802,-0.930817938309,red
-2.79197597676,-0.687334339817,2.24735594279,31.6880928254,-26.2984316255,red
-3.41570843253,-0.655056420217,2.24515147293,28.2645791776,-27.639991451,red
-4.12055456846,-0.570807922852,1.94302427189,16.1670786316,-6.08237842852,red
-4.9066160109,-0.426354486544,1.29844891359,-0.0350652908961,16.3818695906,red
-5.77228044576,-0.215549668111,0.306204556757,-14.4455650625,20.6722244251,red
-6.71408097054,0.0649523243214,-0.992773975128,-22.3954532072,8.16457702856,red
-7.72657483423,0.415073568344,-2.50764758609,-22.3805342758,-5.06484560614,red
-8.80225492664,0.830810759339,-4.10053638286,-16.4407463237,-7.4309071382,red
-9.93150823282,1.30388134883,-5.59663516652,-8.81059789904,-2.24133871539,red
-11.1026352966,1.82153869697,-6.801145379,-3.56175641913,-0.0908888682606,red
-12.301938981,2.3665770551,-7.52142696987,-2.46762962202,-4.61829529124,red
-13.5138821067,2.91754852549,-7.59176168052,-4.19182638966,-8.56536336663,red
-14.7213072566,3.44921115808,-6.89749471545,-5.21621709409,-3.64016024624,red
-15.9057076194,3.93322033559,-5.39518034343,-2.01495169675,8.35615153466,red
-17.0475336474,4.33906629996,-3.12570572212,6.68443087766,16.3587964738,red
-18.1265186778,4.63524726037,-0.218183469278,18.7693793029,11.6845947308,red
-19.1220087221,4.7906495694,3.11642216707,29.3799874522,-2.71729339677,red
-20.0132853141,4.77608724216,6.60163845017,33.0594897347,-15.1148251469,red
-20.7798742893,4.56593536748,9.92021445935,26.4005978943,-16.096892794,red
-21.4018384397,4.13977623161,12.7445818019,9.911191241,-6.27733725449,red
-21.8600573903,3.48396524648,14.7696707192,-11.814313868,5.92577289183,red
-22.1364989241,2.59302187748,15.7444762549,-31.7248394873,12.4270605499,red
-22.2144804224,1.47076079309,15.4990370933,-43.0154535792,11.0346448814,red
-22.0789130808,0.131093542907,13.9641030291,-41.7344088621,4.57814910616,red
-21.7165206652,-1.40155544204,11.1815619597,-28.2439275445,-3.05184314403,red
-21.1160283396,-3.09226304599,7.30459414728,-7.02288271817,-8.89042562733,red
-20.2683225242,-4.89608373464,2.58747861331,15.0251908943,-10.3948948387,red
-19.1665864878,-6.75900303525,-2.63404951344,31.0565536191,-5.84618756723,red
-17.8064160399,-8.61936073085,-7.97006906183,36.6288583017,3.12548362855,red
-16.1859154763,-10.4097090656,-13.0087838089,31.07401738,10.5312535777,red
-14.3057701616,-12.0590454533,-17.3508203063,17.4545609579,10.0310113304,red
-12.1692940932,-13.4953415512,-20.6423864637,1.17143361,1.2939070708,red
-9.78245632197,-14.6482796615,-22.6044335134,-12.2019019514,-8.32472896548,red
-7.15389157558,-15.4520957989,-23.0554239108,-18.9684079131,-9.97549362508,red
-4.29489635179,-15.8484154376,-21.9258928249,-18.4084191607,-2.0548705102,red
-1.21940709377,-15.7889589097,-19.2637163535,-12.5566369197,7.54567635727,red
2.0560469117,-15.2379907134,-15.2298186152,-4.89722575954,8.9250613052,red
5.51242849647,-14.174389109,-10.0848668122,1.32396689594,0.450825878551,red
9.12832919727,-12.5932248764,-4.16830465775,4.36756818568,-9.08091296632,red
12.880161516,-10.5067672743,2.12816089391,4.32053714375,-9.4396914746,red
16.7423972116,-7.94487212417,8.38997910771,2.4777608503,0.233382259084,red
20.6878380714,-4.95473519701,14.2093791198,0.315523405124,10.6011765149,red
24.6879144774,-1.60000933321,19.2128810425,-1.25469764387,11.83405139,red
28.7130181788,2.04070332842,23.0849548651,-1.98354407333,2.862719765,red
32.7328753381,5.87594800806,25.5865830798,-1.90802524469,-8.85948340397,red
36.716953107,9.80403050922,26.5678518464,-0.99997167357,-14.5935784268,red
40.6348797318,13.7160411516,25.9740927783,0.810265178334,-10.2344165521,red
44.4568534738,17.4991639873,23.8456129487,3.31230167577,2.27279379063,red
48.1540198996,21.0401416211,20.3116207113,5.78281185082,15.6232256734,red
51.6988065204,24.2287727281,15.5794409788,7.16753273197,19.6457418046,red
55.0652135691,26.9613311314,9.92038566299,6.64905089782,8.07906384839,red
58.2290677829,29.143808564,3.65365604437,4.22371658549,-13.2962797359,red
61.168250381,30.6948947604,-2.87058272979,0.841207668419,-27.2462282691,red
63.8629063965,31.5486129974,-9.2882567006,-2.08358307113,-19.1692398511,red
66.2956319881,31.6565287526,-15.2383505814,-3.54744457918,6.93012388278,red
68.4516308389,30.9894562681,-20.3798252541,-3.65085076651,29.078301825,red
70.3188354055,29.5386079138,-24.4084492786,-3.56630566587,27.245549897,red
71.8879958903,27.3161555617,-27.0732445959,-4.70320682481,2.84907463093,red
73.1527425581,24.3551935694,-28.1919455485,-7.56980104425,-22.8193518724,red
74.1096265385,20.7091097533,-27.6645848671,-11.1004371773,-29.0474570041,red
74.7581436112,16.4503866116,-25.4840787759,-12.9681561834,-13.3608470113,red
75.1007431921,11.6688682393,-21.7425670116,-10.8076659252,9.60992409524,red
75.1428177493,6.46953569579,-16.6323484959,-3.70777645331,22.981947463,red
74.8926615458,0.969840851457,-10.4404848263,6.89048040104,20.061450021,red
74.3613903697,-4.70333530749,-3.53643437734,17.5008503836,5.65706953951,red
73.562823321,-10.4170125526,3.64750991748,24.0712047503,-10.1906612032,red
72.5133357833,-16.0356247993,10.642575159,23.908790376,-18.8147919542,red
71.2316974596,-21.42460231,16.9754359507,17.0193898722,-16.4536524343,red
69.7389108408,-26.4539058181,22.2036124693,6.11772323855,-5.02941147018,red
68.0580605362,-31.0014045152,25.9514051377,-4.720167083,9.02239562699,red
66.2141742834,-34.9560070749,27.942846692,-12.0487507264,17.7968536722,red
64.2340902485,-38.2204709142,28.0280472845,-14.6075195962,16.1974122723,red
62.1463239111,-40.7138271676,26.1997460212,-13.6014554352,5.11721781288,red
59.9809273965,-42.3733708776,22.5977712311,-11.6085347047,-8.95931675653,red
57.7693351051,-43.1561768524,17.5003501175,-10.7975403828,-17.8477545772,red
55.5441926837,-43.0401105762,11.3026449817,-11.5102547168,-16.3715336063,red
53.3391697943,-42.0243126308,4.48431582721,-12.0319938311,-5.19522546555,red
51.1887598112,-40.1291453932,-2.43087290734,-9.68743822754,9.36845243874,red
49.128070699,-37.3956031537,-8.91952463147,-2.64569511308,18.5594733044,red
47.1926106597,-33.8842012794,-14.5028781433,8.58842113305,16.3351010583,red
45.4180713861,-29.6733744602,-18.7866437673,20.8720361033,3.76708445065,red
43.8401114903,-24.8574273944,-21.4926767759,29.5651920861,-10.9465733775,red
42.4941422488,-19.5440937024,-22.4796321002,30.604939129,-17.9976482267,red
41.4151186268,-13.8517685902,-21.7508796162,22.5027351752,-13.1994984869,red
40.637341156,-7.90648704342,-19.4492256242,7.27264792008,-0.844156300704,red
40.194274807,-1.83872593185,-15.8392962376,-10.1994491242,10.2034775084,red
40.1183879138,4.21988323518,-11.2796647982,-24.0950946578,13.4416265296,red
40.4410116426,10.1398388297,-6.1877607243,-30.0277138657,8.74050847967,red
41.1922197302,15.7969581961,-1.00117328909,-26.7473050027,0.797776554882,red
42.4007268861,21.0753804328,3.86085325264,-16.4388921815,-5.48669000441,red
44.093804074,25.8702980137,8.03216432747,-3.55104247345,-8.11189394494,red
46.297211511,30.0903440812,11.2277135106,7.233092952,-7.4677741575,red
49.0351517316,33.6595750146,13.2627260295,12.9084117388,-4.30514728658,red
52.3302446053,36.519000342,14.0618379032,13.0917626974,0.781208979708,red
56.2035290747,38.6276291194,13.6580796018,9.68262264058,6.25437315307,red
60.6745015836,39.9630217751,12.1825607774,5.5632849173,9.2418725393,red
65.7612008776,40.52135023,9.84646216597,3.0536640744,7.17526940781,red
71.4803418592,40.3169753475,6.91740415977,2.85254093857,0.293856812978,red
77.8474924096,39.3815548242,3.69250868114,3.90443391596,-7.41100549716,red
84.8772807885,37.7627014083,0.470570616445,4.18430459501,-10.4145991156,red
92.5836214562,35.5222251198,-2.4742441054,1.98039560923,-6.05210649083,red
100.979955687,32.7340151092,-4.91486129863,-2.96320707387,2.56262351932,red
110.079520096,29.4816453014,-6.68786531883,-9.02265076935,8.50573101724,red
119.89567771,25.8558171936,-7.70259643993,-13.2531957325,7.02445403461,red
130.442353809,21.9517618789,-7.94210706497,-12.7826315046,-0.0570595949056,red
141.734592609,17.8666911806,-7.45667315555,-6.51661642308,-6.15685551357,red
153.789206406,13.6973339444,-6.35187740312,3.67070708248,-5.9076810695,red
166.625463912,9.53756145676,-4.77384433922,13.1451922798,0.755171834549,red
180.265763734,5.47610324013,-2.89394823513,16.4661855195,8.70282829232,red
194.736237162,1.59435547816,-0.894696173132,10.3549504103,10.279763554,red
210.067221121,-2.03571197015,1.04229679971,-3.91151602924,0.553375657699,red
226.293558552,-5.35351723054,2.746306087,-20.187339447,-15.6300194207,red
243.454714867,-8.31162202774,4.06638122475,-29.7383181835,-22.9992078729,red
261.594721286,-10.8771783507,4.88024531975,-25.3130292717,-9.0571977712,red
280.761960685,-13.0329601416,5.10384359952,-5.18632004902,18.9810314639,red
301.008807346,-14.7778882481,4.70125425799,24.8795036921,35.696537236,red
322.391126288,-16.1269799,3.69369871327,53.0537739896,22.1499347679,red
344.967635399,-17.1106794345,2.16567831293,66.0236586503,-11.8668994584,red
368.799139234,-17.7735485883,0.266062644941,54.9465896672,-35.6223807978,red
393.947656542,-18.1723120267,-1.79768209939,20.093082155,-28.8948730959,red
420.47547455,-18.373276523,-3.77316798642,-28.1607308658,-1.810167254,red
448.444161524,-18.4491797681,-5.38474010041,-72.8224622024,18.8569596649,red
477.913559034,-18.4755708689,-6.36207235999,-97.0029417623,19.2907682916,red
508.940772133,-18.5268604005,-6.47336559507,-90.9459815914,9.38391556707,red
541.57918394,-18.6721963713,-5.55951001952,-56.1445306825,4.78703366046,red
-1.8837299427e-06,-1.8837299427e-06,-1.96292351329e-05,-0.00466979449493,-0.0153124629785,blue
-2.41809910642e-05,-2.3970175678e-05,-0.000240713788909,-0.0484964721891,-0.107258089816,blue
-0.000155433996696,-0.000152333677246,-0.00146056562146,-0.237385266165,-0.270232614912,blue
-0.000674492952113,-0.000651499605065,-0.00589887533681,-0.724163477768,-0.112015004109,blue
-0.00224530692796,-0.00212974815391,-0.0179812481685,-1.51570909142,0.931099793463,blue
-0.00616663120574,-0.00572091954766,-0.0443943712237,-2.19105941204,2.20957358845,blue
-0.0146454936071,-0.0132307211287,-0.092824010788,-1.84908351501,1.20480993697,blue
-0.0310682876384,-0.0272033816094,-0.16929416014,0.434380335142,-3.52816677859,blue
-0.0602531988034,-0.0508812698806,-0.274621001462,4.76189121433,-8.07066471253,blue
-0.108672869662,-0.0880445749366,-0.400910418801,9.75484179075,-4.90175215216,blue
-0.184635395591,-0.142727657569,-0.529156230441,12.7235416407,7.52371802306,blue
-0.298409328209,-0.218817020219,-0.628868992389,10.8569067617,18.2855165508,blue
-0.462277283017,-0.319545481338,-0.66034024057,2.92027358371,12.635334729,blue
-0.690504906286,-0.446909389549,-0.579698210364,-9.51486566015,-9.84211131756,blue
-0.999220853198,-0.601053152688,-0.346441344386,-22.1747530892,-29.2623043649,blue
-1.40621585109,-0.779683222049,0.0673343921639,-29.7005152265,-23.4492591074,blue
-1.93067332897,-0.977578738408,0.66732367936,-28.0659739862,6.92957561104,blue
-2.59283636964,-1.18625379317,1.42881621412,-16.5564388985,35.1011882245,blue
-3.41360704524,-1.39380913969,2.29189411638,1.71762814738,33.409933896,blue
-4.41407646854,-1.58500270273,3.16165544681,20.9919288616,1.49122227515,blue
-5.61499424105,-1.74156586131,3.91433127388,35.0782734241,-32.3380196657,blue
-7.03619328375,-1.84278467933,4.40924201894,39.6253064616,-37.95648712,blue
-8.69598761881,-1.86634946916,4.50562752292,33.5183755512,-11.4141739173,blue
-10.6105623866,-1.7894590863,4.08254069674,18.9947622348,22.6905245278,blue
-12.7933795566,-1.5901514964,3.0593189835,0.592921029386,34.9799837973,blue
-15.2546247204,-1.24881547702,1.41380903744,-16.5275054278,17.554072969,blue
-18.0007166436,-0.749817426266,-0.804388632401,-28.2045001903,-11.2282835164,blue
-21.0338946717,-0.0831564939919,-3.46791492002,-32.2911814826,-25.8807891921,blue
-24.3518928607,0.753954443412,-6.37438915133,-28.8720904884,-17.1074050252,blue
-27.9477053878,1.75569219949,-9.25844719413,-19.8150650759,2.62677392757,blue
-31.8094460517,2.90651972092,-11.8126135458,-7.97916757919,14.2909615976,blue
-35.9203027555,4.18047595412,-13.7154973699,3.61318407231,10.9062098515,blue
-40.2585848767,5.5409458802,-14.6648447251,12.454799305,0.973650722685,blue
-44.7978609942,6.94097533019,-14.4122590183,17.0065873395,-4.05124640806,blue
-49.5071851804,8.32416716586,-12.7959845229,16.9064205375,-2.23280834315,blue
-54.3514066321,9.62616839245,-9.76803385195,12.9440664377,-0.112622503279,blue
-59.2915512623,10.7767315644,-5.41219878094,6.81271879244,-2.11160135332,blue
-64.2852608316,11.702303697,0.0498066297443,0.642593853106,-4.90576101042,blue
-69.2872773676,12.3290612105,6.26569863533,-3.63234912368,-2.9978345652,blue
-74.2499663604,12.5862739452,12.773709843,-4.91722846115,3.18560584147,blue
-79.123877247,12.4098516083,19.0361977275,-3.35432210543,7.50897679139,blue
-83.8583390251,11.7459090852,24.4832641965,-0.239580424505,5.67508567329,blue
-88.4020846943,10.5541815287,28.5628088549,2.58194242779,-0.120462278248,blue
