delta,theta,alpha,beta,gama,Color
8.56784594652,-125.254134232,26.7828848397,-73.4952119622,79.9168318593,blue
-3.16390856384,-121.955619239,29.4044653818,-97.0373439753,98.3513277547,blue
-14.2455329594,-115.645739681,31.5352943093,-85.2782068292,41.7131858624,blue
-24.600832267,-106.428454505,33.5167770254,-42.4756699311,-21.0686498958,blue
-34.1628598348,-94.4909982357,35.5635855546,15.0088220933,-42.9008831889,blue
-42.8749038057,-80.0986297198,37.7130699333,66.2199696432,-34.2623622323,blue
-50.6913400656,-63.5867857389,39.8025981804,94.4090174345,-25.695039337,blue
-57.5783386404,-45.3509231755,41.4786932046,93.0335135968,-20.2849165128,blue
-63.5144324693,-25.8344387507,42.2374712043,66.6694541289,1.76254843779,blue
-68.4909680516,-5.51513166734,41.4917567695,27.2677832912,41.3161539234,blue
-72.5124477313,15.1092903492,38.6569307101,-11.7061111797,64.4817978824,blue
-75.5967513207,35.5361591099,33.2452747342,-40.2496783274,38.2598175769,blue
-77.7752121464,55.2727527246,24.9572649441,-54.076870003,-25.8012730138,blue
-79.0925310511,73.8506685411,13.7579855187,-54.103711883,-75.1989151174,blue
-79.6065319909,90.8391779586,-0.072159501834,-44.381472574,-66.1585646601,blue
-79.3877784976,105.857109329,-15.9207873991,-29.8826859181,-5.76018560188,blue
-78.5190751257,118.582863782,-32.8655206709,-14.9562017113,55.9649039044,blue
-77.0948765509,128.762248566,-49.7346601799,-2.56277969649,71.7892359089,blue
-75.220625828,136.213903042,-65.2019124063,5.9516156845,34.7727962242,blue
-73.0120462868,140.832185811,-77.9063319524,10.7532080564,-22.3817468329,blue
-70.5944173998,142.587485074,-86.5854002553,13.1309819912,-57.3903490611,blue
-68.1018689319,141.52400945,-90.2072157348,14.8225797641,-49.1172852402,blue
-65.6767264125,137.755212772,-88.0873316806,17.1901611533,-8.39637184852,blue
-63.468929868,131.457104454,-79.9768916756,20.5537824065,33.3011796605,blue
-61.6355251466,122.859793847,-66.1113026976,24.0129952989,46.995005338,blue
-60.3402089728,112.237691389,-47.2127040476,25.8468502627,25.8928793141,blue
-59.7529129829,99.8988198054,-24.4446623475,24.2338901535,-11.2716288401,blue
-60.0494283759,86.1736850725,0.676969476679,17.9183536303,-35.4500779696,blue
-61.4110808294,71.404142426,26.408210399,6.64467738785,-29.5949541331,blue
-64.024464821,55.9326695346,50.9236218894,-8.60248744097,-1.19632387279,blue
-68.0812448456,40.0924214907,72.4707888511,-25.5098830209,24.587296198,blue
-73.7780258503,24.1983949899,89.5174175012,-40.5882835932,26.1872384263,blue
-81.3162872703,8.53997348817,100.877036304,-49.7451097611,4.10593254578,blue
-90.9023747384,-6.62494687922,105.80180951,-49.3777672663,-19.928465945,blue
-102.747555643,-21.0741405695,104.034480945,-37.8021568288,-23.3573324212,blue
-117.068158448,-34.6235268098,95.8157092784,-16.4478445626,-3.86160838735,blue
-134.085817375,-47.1279915722,81.8477184169,9.92969106196,19.3221300615,blue
-154.027835618,-58.4806717976,63.2196821261,34.4582699341,24.4840552513,blue
-177.127672959,-68.610865955,41.3039278264,50.4820697248,7.36499330174,blue
-203.625559379,-77.4807777098,17.634470921,54.0291850905,-16.5546330578,blue
-233.769230506,-85.0813295886,-6.21957563087,45.2543727755,-27.0173590009,blue
-267.814770454,-91.427297751,-28.7735358345,28.1705271261,-15.8654257804,blue
-306.027535918,-96.5520210356,-48.7291447909,8.81323204031,7.73673488809,blue
-348.683133462,-100.501939589,-65.0512861747,-7.29999699365,25.4472686846,blue
-396.068433582,-103.331224776,-77.0153849023,-17.2716157168,23.7981349914,blue
-448.482617386,-105.096758711,-84.2249675949,-21.5529845247,4.41924314495,blue
-506.238256287,-105.853699815,-86.602018363,-22.9955129437,-17.0275739848,blue
-569.662431148,-105.651840408,-84.3551507887,-24.7540823747,-23.7384869335,blue
-639.097903245,-104.532922923,-77.9320665018,-28.1640616392,-12.2946429985,blue
-714.904331089,-102.529010385,-67.9629739751,-31.6741479449,5.35466936608,blue
-797.459488737,-99.6619130766,-55.2008701207,-31.377315957,14.5355158334,blue
-2.05814938184e-06,-2.05814938184e-06,-2.14467569045e-05,-0.00510218287409,-0.0167302836247,red
-2.54287955722e-05,-2.51984602428e-05,-0.000252673642555,-0.0505297458989,-0.109132322288,red
-0.00015681237608,-0.000153535916308,-0.0014661213718,-0.233128309229,-0.236458667576,red
-0.000652757233923,-0.000629298664911,-0.00565324632113,-0.662115548311,0.0255800531705,red
-0.00208982246945,-0.00197599201912,-0.0164705630758,-1.26874548788,1.05485547501,red
-0.00554092891468,-0.00511628688596,-0.038956000327,-1.60993710163,1.84655080977,red
-0.0127465367707,-0.0114395573077,-0.0781277368603,-0.925626460965,0.205050797881,red
-0.0262447218243,-0.0227740603546,-0.136440362271,1.41778988177,-3.97991499796,red
-0.0494441017411,-0.0412477247767,-0.210740024905,5.2276513265,-6.47212879361,red
-0.086664114698,-0.0690725349584,-0.290042771647,8.94600378045,-2.33121354715,red
-0.143182509738,-0.108309391774,-0.355423606886,9.8841491831,7.5526753187,red
-0.225298532832,-0.160639657124,-0.382389900292,5.58671811533,15.0225899704,red
-0.340380328465,-0.227128311606,-0.345096019075,-4.19012434249,10.8095978982,red
-0.496861293935,-0.307961214869,-0.221396049891,-16.2689490698,-6.67822578626,red
-0.7041791507,-0.402172116911,0.00204401005918,-24.8845387501,-26.4533612995,red
-0.972677666933,-0.507404401582,0.325118202156,-24.5423023054,-29.3741534278,red
-1.31349951536,-0.619760128214,0.730676171634,-13.3544674534,-3.97502460447,red
-1.73850073326,-0.733785096426,1.18254118449,5.24116692472,36.1091058201,red
-2.26020539446,-0.842616488863,1.62588374426,23.6637083005,54.8261653173,red
-2.89178351013,-0.938271446516,1.99087449414,33.8900701756,25.4167649843,red
-3.64701051549,-1.01202025108,2.20024209449,31.6661545433,-36.004824707,red
-4.5401794514,-1.05479630105,2.18034121561,18.7097262321,-76.1436005644,red
-5.58595985758,-1.05761795627,1.87420681684,1.55253601315,-52.960734767,red
-6.79920713608,-1.01200840467,1.25437469165,-12.2295194762,19.9777938834,red
-8.19472420942,-0.910399183048,0.333090954491,-18.076815863,81.2468307495,red
-9.78697095582,-0.746498256508,-0.832162711278,-16.4256518329,76.8025516839,red
-11.5897247256,-0.515613820168,-2.13939864943,-11.6613403944,9.30354598741,red
-13.6157184813,-0.214950444618,-3.45001386179,-8.95399866865,-64.9299566928,red
-15.8762937046,0.156095877141,-4.60365064769,-10.9477938896,-85.7836169731,red
-18.3810940321,0.595632840757,-5.43841426931,-16.1175561007,-39.2896385189,red
-21.1378074549,1.09897059527,-5.81357507813,-19.5829839337,33.9087709383,red
-24.1519442568,1.6583638235,-5.6311050085,-15.8750043362,74.8606547399,red
-27.4266204948,2.26285609305,-4.85233316137,-2.20860177371,54.8512416965,red
-30.9623218936,2.89827668676,-3.50686461811,19.3470850523,-3.89884661687,red
-34.7566464425,3.54740843563,-1.69240834678,41.8804297571,-50.6729040976,red
-38.8040417092,4.1903177569,0.434302783449,56.0153008976,-50.410916849,red
-43.0955667546,4.80481586625,2.67398322496,53.8167779913,-11.0358510635,red
-47.6187215665,5.36700183226,4.80616743725,32.6096755869,28.153569348,red
-52.3573747038,5.85184966861,6.61275017703,-2.97940791977,34.365358832,red
-57.291786277,6.23383736432,7.90128355972,-41.8216728713,9.4572007614,red
-62.3987081461,6.48763177685,8.52587393535,-69.981966929,-17.3350626244,red
-67.6515568385,6.58882736215,8.40356705972,-76.1705237604,-21.3146332999,red
-73.0206774804,6.51471028615,7.52427822006,-56.7843400319,-4.01926317661,red
-78.4737268266,6.2450075856,5.95293000833,-18.1265319579,14.7485193785,red
-83.9761795892,5.76260552865,3.82364145998,25.6607312485,19.5009772588,red
-89.4919180482,5.05426597918,1.32713588603,58.4193184351,9.57067362412,red
-94.9838475924,4.11138226007,-1.30679333423,68.9019127956,-7.80305494654,red
-100.414498998,2.93078691517,-3.82997929586,55.3446175391,-24.7260168812,red
-105.746592888,1.51559518103,-5.99811368013,25.485825879,-30.3857041612,red
-110.943544802,-0.12394900419,-7.59293403614,-7.69090481078,-12.5547434879,red
-115.969905827,-1.969686728,-8.44297623249,-32.1105794101,26.0531355591,red
-120.791754687,-3.99490897421,-8.44165277505,-41.5538526668,56.0686140212,red
-125.37705745,-6.16396519507,-7.56123955976,-37.1369774665,42.3292257532,red
-129.696004869,-8.43219552383,-5.86115953828,-25.0433325817,-15.0262808588,red
-133.721339963,-10.7462563943,-3.48905769908,-12.2303803144,-68.9159983195,red
-137.428671813,-13.0448742304,-0.673328576686,-2.64514030825,-66.9506198907,red
-140.796728975,-15.2599979712,2.29395003152,4.15503873937,-6.32241977415,red
-143.80749228,-17.3182893292,5.08358045255,11.4632870824,59.0841089803,red
-146.446189536,-19.142919418,7.36315983092,21.9466723155,70.5812186636,red
-148.70118454,-20.6556777752,8.83434709636,34.3888640062,22.7050681776,red
-150.563804832,-21.7793947809,9.26872301029,42.9620981352,-33.6278114089,red
-152.028138339,-22.4406424379,8.53772508778,39.9819359127,-46.3943577283,red
-153.09081434,-22.5726403966,6.63294882916,20.8534527736,-16.0668503908,red
-153.750776495,-22.1182649453,3.67424021104,-11.7386221915,11.768529135,red
-154.009053238,-21.033038752,-0.0956631930375,-47.2317934532,4.77102835671,red
-153.868527198,-19.28796363,-4.32972968135,-71.094610532,-17.2516762604,red
-153.333698258,-16.8720465073,-8.60681563631,-71.5564384747,-10.7637793411,red
-152.410434435,-13.7943714023,-12.4706191481,-45.7576735485,30.5250828146,red
-151.105719824,-10.0855965085,-15.4738875312,-2.06437378336,59.8027685469,red
-149.427426767,-5.79879071818,-17.2239524436,42.8668041259,31.1281043389,red
-147.384134425,-1.00953964517,-17.4252712489,71.1536551539,-39.6236837095,red
-144.98499009,4.18475049181,-15.9144342418,71.6983066901,-83.7472676568,red
-142.239593122,9.66640960493,-12.6835441675,45.3006528925,-53.8825478036,red
-139.157887932,15.2999374327,-7.8891080844,4.26561978392,22.0324850703,red
-135.750068299,20.9352754875,-1.84523767275,-33.4135802698,71.2431211434,red
-132.02650009,26.4118349112,4.99843933395,-52.4253200037,55.0744900112,red
-127.997664766,31.563166238,12.0923293378,-46.9073913911,3.74823093538,red
-123.674132012,36.2221185965,18.8327037742,-22.4221516724,-28.4668649541,red
-119.066573801,40.2263053246,24.6136404084,7.54117700986,-25.8611340301,red
-114.185812324,43.4236939629,28.8805918172,28.5691053553,-15.3577167653,red
-109.04288021,45.6781399705,31.1810470427,32.2292061756,-18.0610170887,red
-103.649089503,46.874658312,31.207675107,19.4381595044,-19.7710986703,red
-98.0161216128,46.9242123544,28.829754028,-1.11043219741,2.70398071032,red
-92.1561401002,45.7678210264,24.1098554606,-18.1444071967,40.8708167875,red
-86.0819148828,43.37981821,17.3042206196,-23.6208349367,56.6307644393,red
-79.8069384237,39.7701325003,8.84675686708,-16.2100637629,25.6282842312,red
-73.3455009554,34.9854997617,-0.681917472674,-1.04351177107,-31.3062890744,red
-66.7126850258,29.1095606469,-10.5977371262,13.6361881016,-65.9951007696,red
-59.9242533334,22.2618150613,-20.1653974738,20.8024067847,-49.7156943049,red
-52.9964305234,14.5954136094,-28.6557606683,17.6717611159,1.48148921011,red
-45.9456111202,6.29377258571,-35.4044967722,6.21500230376,45.7342191703,red
-38.7880478348,-2.43397958506,-39.8677426623,-8.54208832188,53.7972620458,red
-31.539564192,-11.358657017,-41.6701119826,-21.0295027188,28.2404545639,red
-24.2153042591,-20.237622265,-40.6401466523,-27.0336573502,-8.16334474783,red
-16.8295149193,-28.8221292052,-36.8289016088,-24.4644016876,-34.7849893805,red
-9.39535041309,-36.8651444175,-30.5087840689,-13.3659362524,-42.6284925051,red
-1.92467869478,-44.1293509304,-22.1516932941,4.23534559126,-29.7179532814,red
5.57213206535,-50.3950228997,-12.3878542356,24.4120942484,1.29533240039,red
13.086452433,-55.4674758758,-1.94924832943,41.6095233582,36.9565337466,red
20.6116456263,-59.1838255654,8.39640168439,49.6249399558,52.9181957888,red
28.1433222714,-61.4188136128,17.9139914245,43.539140993,31.8981424285,red
35.6795886116,-62.0894827895,25.964501786,22.1243044789,-15.2181897147,red
43.2212915251,-61.158512158,32.0571022911,-10.4435076382,-52.6274963111,red
50.7722717834,-58.6360616871,35.8848730719,-44.8372235057,-50.3109734893,red
58.3396365113,-54.5800303687,37.341009556,-69.3249040928,-11.8830000481,red
65.9340491669,-49.0947034593,36.514445515,-74.2551352626,30.0673572309,red
73.5700185645,-42.3278411484,33.6659926806,-56.3848538177,45.3045455158,red
81.2661660598,-34.4663199652,29.1883280281,-20.8552288993,30.288896573,red
89.0454663634,-25.7304728895,23.5551893695,20.4621123732,3.22228157584,red
96.9354748661,-16.3673022389,17.2664304943,53.7194408575,-18.3551954203,red
104.968554352,-6.64277975023,10.7957499518,68.7281336862,-29.6743333778,red
113.182095619,3.16649977666,4.54699168802,62.750169325,-31.2069975862,red
121.618708773,12.7820037717,-1.17663452287,40.7633419775,-18.8408753851,red
130.326363274,21.931969525,-6.18780060564,12.4422350814,10.1402341468,red
139.35846959,30.359834921,-10.4139816276,-12.3221922795,42.4645575183,red
148.773908898,37.8321200797,-13.8811693136,-27.1481374687,50.4007594918,red
158.637027307,44.1455198507,-16.6853237088,-30.6814082076,17.6885136796,red
169.017618327,49.1330031342,-18.9560222845,-25.7528179181,-35.9005913814,red
179.990922334,52.668753668,-20.8177580127,-17.1067695859,-64.7180487286,red
191.637678552,54.6718306404,-22.3546212878,-9.02618742464,-39.7738333597,red
204.044265563,55.1084665024,-23.5837128688,-3.89052205448,19.1556815896,red
217.302947956,53.9929401285,-24.4417128361,-2.04115946495,59.3621372573,red
231.512221597,51.3869793031,-24.7874566395,-2.59993275336,46.2900005406,red
246.777236939,47.3976780012,-24.421083985,-4.43949415788,-3.02013261401,red
263.21027619,42.1739584304,-23.1177001231,-6.62546471846,-39.8934318304,red
280.931262041,35.9016597935,-20.6709935164,-8.21317337304,-34.9346891495,red
6.62793868728e-07,6.62793868728e-07,6.90658273195e-06,0.00164307584081,0.0053877184554,blue
8.5626056437e-06,8.48842985965e-06,8.52632874657e-05,0.0171986281899,0.0381818076803,blue
5.38144210148e-05,5.27174709051e-05,0.00050445583438,0.0810234150667,0.0853837954201,blue
0.000223462097067,0.000215458406888,0.00193592087789,0.225731989829,-0.0273227203957,blue
0.000702876641096,0.000663935703264,0.00550794451826,0.402240751597,-0.449098804225,blue
0.00181725449785,0.00167331381312,0.0125812656436,0.429870843196,-0.660763043465,blue
0.00407822991097,0.00364235954162,0.0243444484124,0.100548228344,0.344957193906,blue
0.00824826272636,0.0071123276304,0.0414467042509,-0.595541044244,2.17905592765,blue
0.0154310204775,0.0127942261442,0.0637957518908,-1.33436857579,2.12076756121,blue
0.0271856359724,0.0215978743181,0.0904769880846,-1.5991230231,-1.70760394822,blue
0.0456504071214,0.0346431297096,0.119608858571,-1.06238198402,-6.0902491576,blue
0.0736526536031,0.0532261751751,0.14794301978,0.0647128809545,-4.56535831221,blue
0.114783385669,0.0787199373594,0.170215670247,1.04466025217,4.29375869436,blue
0.173424534702,0.112403251593,0.178531798563,1.08416279275,12.1825802123,blue
0.254721728161,0.155225696391,0.162199025716,-0.0209250387004,8.38844920037,blue
0.364500998689,0.207527023545,0.108431221943,-1.54073752943,-6.84276190774,blue
0.509142546525,0.268749914593,0.00430032145344,-2.06678585947,-19.0249719743,blue
0.695436205684,0.337197944628,-0.159933385267,-0.310128059328,-13.4659979584,blue
0.930437273669,0.409881560561,-0.386530357758,3.92971591526,7.0929560232,blue
1.22132632337,0.482473148094,-0.666013214122,9.17594352584,22.7886421964,blue
1.57526547447,0.549373090436,-0.97422091915,12.5512632492,17.3778969371,blue
1.99924161398,0.603879143944,-1.2718286204,11.0247461033,-3.58655598412,blue
2.49989823751,0.638456102864,-1.50694584218,3.17428797835,-18.954123727,blue
3.08337243763,0.645111138368,-1.62070711532,-9.44953243541,-15.6182746413,blue
3.75514973232,0.615868713817,-1.55530275038,-22.3218193747,-1.59406010536,blue
4.51993233035,0.543313996399,-1.26362306978,-29.6569542677,6.45742555489,blue
5.38152121294,0.421172792183,-0.719215259447,-27.1174990762,4.60275595721,blue
6.34273972522,0.244919608965,0.0752770507119,-14.0718385967,3.89574094501,blue
7.4054356166,0.0124100278633,1.08297387054,5.78984189242,10.6530501517,blue
8.57058162695,-0.275489446506,2.23203175656,25.7393765681,13.3906568784,blue
9.83847902907,-0.614321711867,3.41965388549,38.5767196046,-1.58573141268,blue
11.2090550406,-0.995572609871,4.52041577926,39.3847575601,-25.3055720372,blue
12.6822240016,-1.40639872019,5.39779571102,27.3720551344,-29.9094984649,blue
14.2582743577,-1.82962827623,5.91750614142,6.17675349707,-2.62269590397,blue
15.9382631981,-2.24407728624,5.96144458481,-17.3263332111,32.7438701608,blue
17.724419561,-2.62518286976,5.44132552268,-35.248328405,38.2270147444,blue
19.6205490583,-2.94594385933,4.31092138225,-41.3339162611,4.78725048718,blue
21.6324101695,-3.17816046391,2.57559797094,-33.2879718172,-34.6915364552,blue
23.7680234669,-3.29395230271,0.297895560073,-13.8880043273,-39.1597858056,blue
26.0378764284,-3.26751041457,-2.401751843,9.78802101743,-3.37269209777,blue
28.4549851117,-3.07701886814,-5.34965325134,28.9520315792,35.829573991,blue
31.0347751291,-2.70666133745,-8.32883899504,36.5723683232,37.9282284867,blue
33.7947572692,-2.14859974524,-11.0937250962,30.2702451094,1.03247292001,blue
36.753994095,-1.40478205815,-13.3881939799,13.3403218391,-36.6855358406,blue
39.932377383,-0.48841308617,-14.9654039188,-6.64614856202,-37.3408135876,blue
43.3497584231,0.575087766756,-15.607515571,-21.1259474723,-1.96150697503,blue
47.0249849361,1.74780381849,-15.1437715064,-24.3166079286,32.8841718968,blue
50.9748982529,2.97983661734,-13.46587576,-15.8050715665,34.4932892622,blue
55.213338844,4.21068811816,-10.540148457,-0.739867378873,5.94239923484,blue
59.7501924743,5.37150658355,-6.41637851846,12.5248896414,-21.8094746366,blue
64.5904835576,6.38811073383,-1.23353553752,16.3092476166,-24.7850731866,blue
69.7335090352,7.18464157579,4.7777645917,7.31324422609,-7.63356329643,blue
75.1720233035,7.6876660059,11.296956498,-11.4502585029,8.24073937352,blue
80.8915213748,7.83055990469,17.9211721407,-31.4005680482,10.3648891879,blue
86.8696878805,7.55799293988,24.1808061739,-41.7519042055,3.79390063313,blue
93.0760636749,6.83030199098,29.5641447779,-34.3941259275,-1.38811284757,blue
99.4719521059,5.62750070571,33.5508229258,-8.28856585731,-1.97027605543,blue
106.010570547,3.95266050177,35.6525042266,28.8572219624,0.493265198521,blue
112.637450881,1.83441646219,35.4580073353,62.933453495,5.22253882935,blue
119.291093011,-0.671613036522,32.6791175341,79.1818292153,9.28890891199,blue
125.903865151,-3.4826664067,27.1925118187,68.8535388838,4.45472716671,blue
132.403121969,-6.49007492586,19.0727548828,33.5490102915,-13.1758861256,blue
138.71249071,-9.56198118065,8.61151428966,-14.9695818962,-30.0268778786,blue
144.753269951,-12.5475513629,-3.6808150644,-59.4750228009,-22.4087968109,blue
150.445893181,-15.2825994889,-17.0931663923,-84.2873214151,14.6036735918,blue
155.711416465,-17.5964490967,-30.7516235592,-81.4361932246,50.7211942626,blue
160.472992335,-19.3197755455,-43.6750901251,-53.3887334667,45.4424555465,blue
164.657297391,-20.2930980991,-54.8450059721,-11.4310068011,-5.69635933925,blue
168.195884567,-20.3755341256,-63.2838031651,29.2770106541,-57.9033004822,blue
171.026424117,-19.4534001044,-68.1358757062,55.6328786635,-59.6955118004,blue
173.093792342,-17.4482346189,-68.7444057388,61.0437489161,-7.78305188175,blue
174.350985062,-14.3238065694,-64.7172433732,46.9230489817,48.1937501228,blue
174.759863267,-10.0916701276,-55.9754118647,21.1318250849,57.2756660822,blue
174.291746141,-4.8148739115,-42.7791429492,-5.68873750617,17.1596394261,blue
172.927846053,1.39047076358,-25.7285027373,-24.3957007276,-29.745329185,blue
170.659527789,8.35595153788,-5.73790123757,-30.5789448711,-42.6528026201,blue
167.488388683,15.8640451901,16.014329343,-25.4832950023,-18.1751409581,blue
163.426167633,23.6537338223,38.1582724739,-14.4117671953,15.0536478078,blue
158.49448388,31.4284214624,59.221843648,-3.62738541958,27.4491717701,blue
152.724410916,38.8659169386,77.7311421952,2.65363351009,12.9427472636,blue
146.155914492,45.6301674008,92.3149298242,3.84690088007,-10.3936040067,blue
138.837193457,51.3843418691,101.805981191,2.57252470814,-19.5208259001,blue
130.823946432,55.8047678694,105.331768235,2.55108354272,-7.69332602074,blue
122.178569623,58.5951461873,102.387241407,6.00742034676,11.0671757916,blue
112.969288438,59.5004312174,92.8836000634,12.0808752306,17.84057944,blue
103.269231066,58.3197627051,77.1687167182,17.1952791361,7.76609559473,blue
93.1554556181,54.9178586986,56.0170034339,17.1896186693,-7.81170419452,blue
82.7079448421,49.2343291025,30.5888098136,9.96657665415,-15.5590725316,blue
72.0085829161,41.2904416421,2.3617250075,-2.89916262602,-12.3354913259,blue
61.1401252673,31.1929619777,-26.9617784275,-16.5715740251,-3.31021988732,blue
50.1851707742,19.1347999177,-55.5641438917,-25.2122850729,6.63099951605,blue
39.2251468883,5.39232035912,-81.6323981963,-24.8811681003,15.0196427946,blue
28.3393151411,-9.68069166517,-103.479356256,-15.5484146619,17.5120764464,blue
17.6038014302,-25.6622887171,-119.657875429,-1.18145837458,8.44855136459,blue
7.09066224602,-42.0745772371,-129.060017976,12.1416706361,-10.439394678,blue
-3.13298981053,-58.3984906184,-130.993899777,19.1352049817,-25.5719336148,blue
