delta,theta,alpha,beta,gama,Color
-134.0743366,2.689431689,-3.483809046,-26.47170643,-6.112660982,red
-139.7619941,-0.014714425,-10.54256143,-3.244558984,-17.20203104,red
-145.0470335,-3.045964838,-16.71972626,19.00065179,-13.91398881,red
-149.8694494,-6.351725992,-21.37687441,34.74331116,-7.320502236,red
-154.1717326,-9.865635652,-24.02397724,41.36129602,-2.983227742,red
-157.8995668,-13.50831331,-24.37757019,39.50191561,3.180654549,red
-161.0024795,-17.18861663,-22.3965537,32.06857143,12.84101363,red
-163.4344434,-20.80541546,-18.29102321,22.45934671,17.42970949,red
-165.1544364,-24.24988263,-12.50271269,12.98266807,7.977952933,red
-166.1269606,-27.40826974,-5.658819288,4.240634913,-10.22716573,red
-166.3225087,-30.16509983,1.496028587,-4.318028054,-20.12881667,red
-165.7179655,-32.40668361,8.18227652,-13.19054958,-12.19433098,red
-164.2969309,-34.02484647,13.67318927,-21.82118307,3.961654294,red
-162.0499531,-34.92074006,17.37778623,-28.46749395,11.45014685,red
-158.9746663,-35.00860466,18.90927371,-31.00086046,6.34823918,red
-155.0758222,-34.21934293,18.13082773,-28.11754282,0.130870487,red
-150.3652129,-32.50376694,15.17311119,-20.20833207,2.122730243,red
-144.861479,-29.83538838,10.42111411,-9.369859161,6.431705916,red
-138.5898103,-26.21264103,4.471391135,1.43967661,1.206357394,red
-131.5815565,-21.66045146,-1.935844619,9.626206195,-12.58094038,red
-123.8737739,-16.23109845,-8.002302852,13.94923681,-19.00431354,red
-115.5087317,-10.00431535,-12.96508014,14.85544111,-6.356646533,red
-106.5333863,-3.086597569,-16.18698075,14.07396744,15.98268465,red
-96.99883393,4.390306103,-17.23287227,13.67082257,25.2423792,red
-86.95974441,12.27171572,-15.92287479,14.95092599,10.36496474,red
-76.47378186,20.3831322,-12.35588726,17.69562797,-14.33832827,red
-65.60100733,28.53409495,-6.900457849,20.11935988,-23.80753652,red
-54.40326042,36.52271381,-0.15395774,19.60991869,-9.450334806,red
-42.94351974,44.14077334,7.125116107,13.95431072,11.94955903,red
-31.28524156,51.17928248,14.10368382,2.537767124,17.73527225,red
-19.49166808,57.43432833,19.96932566,-12.99211058,4.391175003,red
-7.625091759,62.71307829,24.02314243,-28.93569039,-10.71481881,red
4.253931824,66.83975315,25.7594104,-40.66467146,-11.16586986,red
16.08741625,69.66136991,24.92269941,-44.30322016,0.494111691,red
27.82080013,71.05303528,21.53576776,-38.28549212,8.994023343,red
39.40379873,70.92257238,15.89514555,-24.05026127,6.177322478,red
50.79122651,69.21428395,8.535376881,-5.481084528,-1.311009417,red
61.94376537,65.91168241,0.166718737,12.65620511,-3.891871345,red
72.8286488,61.0390476,-8.405807801,26.49551308,-1.954534724,red
83.42022928,54.66171331,-16.3720412,34.22121355,-2.273108588,red
93.70039753,46.88503231,-23.00417327,36.13741975,-5.24046172,red
103.6588236,37.8520227,-27.73184216,33.79827048,-3.190650391,red
113.2929867,27.73974698,-30.19641211,28.7854628,6.856771835,red
122.6079502,16.75451648,-30.27893192,21.81951452,14.99707791,red
131.6158473,5.126069245,-28.09954987,12.69840272,9.141679961,red
140.3350883,-6.899039385,-23.98919964,1.151680392,-7.773684901,red
148.7893628,-19.06450427,-18.43730629,-11.93124948,-18.6081466,red
157.0065291,-31.11143514,-12.02234889,-23.93683534,-12.56064838,red
165.0174812,-42.78527525,-5.334723381,-31.37513581,1.753509701,red
172.8550702,-53.84217213,1.097306765,-31.84964681,9.202643531,red
180.5531396,-64.05456503,6.867929904,-25.91067696,8.282377687,red
188.1457078,-73.21583789,11.73148159,-17.40435985,9.088113316,red
195.6663097,-81.14396397,15.61197583,-11.7064139,13.16119008,red
203.1475079,-87.68413152,18.58340732,-12.54049097,7.44462824,red
210.6205769,-92.71039555,20.82450869,-19.16175373,-15.31926097,red
218.1153599,-96.12644988,22.55586867,-25.77643284,-37.81333304,red
225.6602918,-97.86564865,23.97039312,-23.96784548,-31.63180819,red
233.2825842,-97.89042833,25.16949019,-7.204327921,8.049352552,red
241.0085637,-96.19128977,26.11681663,24.81335974,49.24634924,red
248.8641576,-92.78549576,26.61898137,64.37041854,52.15383269,red
256.8755137,-87.7156302,26.33852526,97.77025553,10.7480175,red
265.0697382,-81.04814599,24.83944505,110.5688535,-39.2909116,red
273.4757356,-72.87199426,21.66033444,93.79803043,-55.34170207,red
282.1251414,-63.29738841,16.40551794,48.36395668,-27.90525509,red
291.053329,-52.45472432,8.840976577,-14.47924154,14.63726544,red
300.3004666,-40.49364836,-1.019936616,-76.92539026,37.26513327,red
309.9125967,-27.58223244,-12.85560245,-121.0719309,29.85567569,red
319.9427138,-13.90618087,-26.01206946,-135.2551849,8.533982041,red
330.4518259,0.332040279,-39.52333398,-117.6551093,-7.500571168,red
341.5099936,14.91428401,-52.17777879,-75.93502803,-13.97727277,red
353.1973403,29.60814889,-62.62648908,-23.5148519,-17.03939785,red
365.6050204,44.16887445,-69.5233664,25.59635241,-18.05137523,red
378.8361333,58.34180747,-71.68215234,61.20378819,-10.13644522,red
393.0065592,71.86550667,-68.23234615,79.05947485,9.272255157,red
408.2456965,84.47551991,-58.75487458,80.45245699,28.23051482,red
424.6970915,95.90884125,-43.37943393,70.09162198,28.79540238,red
